subject	 trial	 image1	 image1tex	 image1shape	 image1scene	 image2	 image2tex	 image2shape	 image2scene	 answer	 RT	
6	 221	 12	 1	 1	 2	 17	 0	 2	 2	 0	 1282.02	 
6	 222	 14	 1	 2	 0	 2	 1	 0	 0	 0	 975.53	 
6	 223	 11	 0	 1	 2	 7	 0	 1	 0	 1	 1180.43	 
6	 224	 4	 1	 0	 1	 3	 0	 0	 1	 1	 1021.53	 
6	 225	 16	 1	 2	 1	 14	 1	 2	 0	 1	 1226.73	 
6	 226	 16	 1	 2	 1	 12	 1	 1	 2	 0	 1072.46	 
6	 227	 6	 1	 0	 2	 7	 0	 1	 0	 0	 1393.50	 
6	 228	 15	 0	 2	 1	 7	 0	 1	 0	 0	 1132.53	 
6	 229	 4	 1	 0	 1	 7	 0	 1	 0	 0	 967.84	 
6	 230	 1	 0	 0	 0	 16	 1	 2	 1	 0	 1087.76	 
6	 231	 14	 1	 2	 0	 9	 0	 1	 1	 0	 1224.82	 
6	 232	 9	 0	 1	 1	 9	 0	 1	 1	 1	 1287.28	 
6	 233	 13	 0	 2	 0	 13	 0	 2	 0	 1	 1480.48	 
6	 234	 9	 0	 1	 1	 13	 0	 2	 0	 0	 1237.46	 
6	 235	 7	 0	 1	 0	 7	 0	 1	 0	 1	 1370.78	 
6	 236	 9	 0	 1	 1	 5	 0	 0	 2	 0	 1270.41	 
6	 237	 9	 0	 1	 1	 12	 1	 1	 2	 1	 1616.99	 
6	 238	 10	 1	 1	 1	 16	 1	 2	 1	 0	 1582.00	 
6	 239	 13	 0	 2	 0	 2	 1	 0	 0	 0	 1487.10	 
6	 240	 10	 1	 1	 1	 5	 0	 0	 2	 0	 1977.96	 
6	 241	 10	 1	 1	 1	 2	 1	 0	 0	 0	 1119.29	 
6	 242	 14	 1	 2	 0	 13	 0	 2	 0	 1	 1364.92	 
6	 243	 18	 1	 2	 2	 9	 0	 1	 1	 0	 1979.89	 
6	 244	 1	 0	 0	 0	 6	 1	 0	 2	 1	 1244.63	 
6	 245	 10	 1	 1	 1	 11	 0	 1	 2	 1	 1121.92	 
6	 246	 12	 1	 1	 2	 8	 1	 1	 0	 1	 999.24	 
6	 247	 16	 1	 2	 1	 17	 0	 2	 2	 1	 1099.61	 
6	 248	 9	 0	 1	 1	 4	 1	 0	 1	 0	 1003.46	 
6	 249	 11	 0	 1	 2	 13	 0	 2	 0	 0	 1242.65	 
6	 250	 2	 1	 0	 0	 2	 1	 0	 0	 1	 936.09	 
6	 251	 18	 1	 2	 2	 8	 1	 1	 0	 0	 968.30	 
6	 252	 9	 0	 1	 1	 17	 0	 2	 2	 0	 1621.09	 
6	 253	 17	 0	 2	 2	 12	 1	 1	 2	 0	 1467.55	 
6	 254	 11	 0	 1	 2	 15	 0	 2	 1	 0	 1471.42	 
6	 255	 6	 1	 0	 2	 13	 0	 2	 0	 0	 1040.89	 
6	 256	 10	 1	 1	 1	 14	 1	 2	 0	 0	 1248.71	 
6	 257	 2	 1	 0	 0	 12	 1	 1	 2	 0	 1093.27	 
6	 258	 4	 1	 0	 1	 9	 0	 1	 1	 0	 1016.86	 
6	 259	 1	 0	 0	 0	 15	 0	 2	 1	 0	 1434.78	 
6	 260	 1	 0	 0	 0	 18	 1	 2	 2	 0	 1275.54	 
6	 261	 7	 0	 1	 0	 14	 1	 2	 0	 0	 1119.50	 
6	 262	 6	 1	 0	 2	 8	 1	 1	 0	 0	 1394.46	 
6	 263	 7	 0	 1	 0	 10	 1	 1	 1	 1	 1445.61	 
6	 264	 4	 1	 0	 1	 12	 1	 1	 2	 0	 931.39	 
6	 265	 7	 0	 1	 0	 6	 1	 0	 2	 0	 1047.66	 
6	 266	 14	 1	 2	 0	 7	 0	 1	 0	 0	 969.19	 
6	 267	 8	 1	 1	 0	 8	 1	 1	 0	 1	 898.38	 
6	 268	 13	 0	 2	 0	 15	 0	 2	 1	 1	 1582.44	 
6	 269	 13	 0	 2	 0	 14	 1	 2	 0	 1	 1379.34	 
6	 270	 3	 0	 0	 1	 17	 0	 2	 2	 0	 1346.16	 
6	 271	 9	 0	 1	 1	 14	 1	 2	 0	 0	 1399.94	 
6	 272	 12	 1	 1	 2	 16	 1	 2	 1	 0	 1016.25	 
6	 273	 15	 0	 2	 1	 4	 1	 0	 1	 1	 1121.79	 
6	 274	 18	 1	 2	 2	 5	 0	 0	 2	 0	 1703.24	 
6	 275	 3	 0	 0	 1	 14	 1	 2	 0	 1	 1556.66	 
6	 276	 7	 0	 1	 0	 4	 1	 0	 1	 0	 1296.86	 
6	 277	 12	 1	 1	 2	 15	 0	 2	 1	 0	 1131.90	 
6	 278	 12	 1	 1	 2	 10	 1	 1	 1	 1	 1239.12	 
6	 279	 18	 1	 2	 2	 14	 1	 2	 0	 1	 1148.38	 
6	 280	 11	 0	 1	 2	 10	 1	 1	 1	 1	 1226.00	 
6	 281	 12	 1	 1	 2	 7	 0	 1	 0	 1	 884.47	 
6	 282	 9	 0	 1	 1	 18	 1	 2	 2	 0	 1580.27	 
6	 283	 8	 1	 1	 0	 17	 0	 2	 2	 0	 942.33	 
6	 284	 7	 0	 1	 0	 16	 1	 2	 1	 0	 925.42	 
6	 285	 10	 1	 1	 1	 3	 0	 0	 1	 0	 934.86	 
6	 286	 13	 0	 2	 0	 12	 1	 1	 2	 0	 969.66	 
6	 287	 3	 0	 0	 1	 15	 0	 2	 1	 0	 1820.33	 
6	 288	 7	 0	 1	 0	 18	 1	 2	 2	 0	 1334.89	 
6	 289	 16	 1	 2	 1	 16	 1	 2	 1	 1	 1102.90	 
6	 290	 17	 0	 2	 2	 10	 1	 1	 1	 0	 1142.88	 
6	 291	 16	 1	 2	 1	 6	 1	 0	 2	 0	 1437.03	 
6	 292	 13	 0	 2	 0	 16	 1	 2	 1	 1	 1088.43	 
6	 293	 14	 1	 2	 0	 4	 1	 0	 1	 0	 1074.90	 
6	 294	 3	 0	 0	 1	 3	 0	 0	 1	 1	 1214.13	 
6	 295	 6	 1	 0	 2	 15	 0	 2	 1	 0	 1119.72	 
6	 296	 5	 0	 0	 2	 14	 1	 2	 0	 0	 1230.86	 
6	 297	 17	 0	 2	 2	 17	 0	 2	 2	 1	 1157.97	 
6	 298	 6	 1	 0	 2	 17	 0	 2	 2	 0	 1013.71	 
6	 299	 13	 0	 2	 0	 4	 1	 0	 1	 0	 1220.80	 
6	 300	 1	 0	 0	 0	 8	 1	 1	 0	 0	 1147.13	 
6	 301	 2	 1	 0	 0	 9	 0	 1	 1	 0	 818.62	 
6	 302	 18	 1	 2	 2	 1	 0	 0	 0	 0	 946.20	 
6	 303	 3	 0	 0	 1	 18	 1	 2	 2	 0	 1458.65	 
6	 304	 9	 0	 1	 1	 16	 1	 2	 1	 0	 1565.52	 
6	 305	 5	 0	 0	 2	 12	 1	 1	 2	 0	 1123.98	 
6	 306	 3	 0	 0	 1	 11	 0	 1	 2	 0	 1098.53	 
6	 307	 6	 1	 0	 2	 2	 1	 0	 0	 1	 1287.44	 
6	 308	 18	 1	 2	 2	 6	 1	 0	 2	 0	 965.17	 
6	 309	 16	 1	 2	 1	 9	 0	 1	 1	 0	 2183.90	 
6	 310	 14	 1	 2	 0	 14	 1	 2	 0	 1	 1216.95	 
6	 311	 17	 0	 2	 2	 1	 0	 0	 0	 0	 1098.87	 
6	 312	 2	 1	 0	 0	 7	 0	 1	 0	 0	 884.80	 
6	 313	 2	 1	 0	 0	 6	 1	 0	 2	 1	 1010.26	 
6	 314	 6	 1	 0	 2	 12	 1	 1	 2	 0	 982.31	 
6	 315	 8	 1	 1	 0	 3	 0	 0	 1	 0	 2033.88	 
6	 316	 18	 1	 2	 2	 17	 0	 2	 2	 1	 2327.31	 
6	 317	 8	 1	 1	 0	 4	 1	 0	 1	 0	 1086.77	 
6	 318	 8	 1	 1	 0	 2	 1	 0	 0	 0	 892.05	 
6	 319	 10	 1	 1	 1	 1	 0	 0	 0	 0	 1276.99	 
6	 320	 14	 1	 2	 0	 16	 1	 2	 1	 1	 1238.92	 
6	 321	 4	 1	 0	 1	 15	 0	 2	 1	 0	 1080.72	 
6	 322	 18	 1	 2	 2	 16	 1	 2	 1	 1	 1238.96	 
6	 323	 12	 1	 1	 2	 11	 0	 1	 2	 1	 1315.54	 
6	 324	 17	 0	 2	 2	 2	 1	 0	 0	 0	 866.47	 
