subject	 trial	 image1	 image1tex	 image1shape	 image1scene	 image2	 image2tex	 image2shape	 image2scene	 answer	 RT	
9	 37	 1	 0	 0	 0	 4	 1	 0	 1	 1	 1012.26	 
9	 38	 4	 1	 0	 1	 9	 0	 1	 1	 0	 867.27	 
9	 39	 3	 0	 0	 1	 1	 0	 0	 0	 1	 868.15	 
9	 40	 6	 1	 0	 2	 6	 1	 0	 2	 1	 798.63	 
9	 41	 4	 1	 0	 1	 10	 1	 1	 1	 0	 1006.48	 
9	 42	 14	 1	 2	 0	 18	 1	 2	 2	 1	 991.33	 
9	 43	 10	 1	 1	 1	 8	 1	 1	 0	 1	 1129.40	 
9	 44	 17	 0	 2	 2	 15	 0	 2	 1	 1	 1000.09	 
9	 45	 14	 1	 2	 0	 4	 1	 0	 1	 0	 1001.50	 
9	 46	 16	 1	 2	 1	 1	 0	 0	 0	 0	 936.34	 
9	 47	 14	 1	 2	 0	 8	 1	 1	 0	 0	 936.53	 
9	 48	 9	 0	 1	 1	 8	 1	 1	 0	 1	 800.52	 
9	 49	 15	 0	 2	 1	 4	 1	 0	 1	 0	 862.73	 
9	 50	 4	 1	 0	 1	 18	 1	 2	 2	 0	 859.87	 
9	 51	 7	 0	 1	 0	 7	 0	 1	 0	 1	 939.97	 
9	 52	 11	 0	 1	 2	 1	 0	 0	 0	 0	 1071.67	 
9	 53	 11	 0	 1	 2	 6	 1	 0	 2	 0	 995.69	 
9	 54	 18	 1	 2	 2	 3	 0	 0	 1	 0	 1064.36	 
9	 55	 15	 0	 2	 1	 6	 1	 0	 2	 0	 869.01	 
9	 56	 8	 1	 1	 0	 17	 0	 2	 2	 0	 866.27	 
9	 57	 14	 1	 2	 0	 10	 1	 1	 1	 1	 813.92	 
9	 58	 2	 1	 0	 0	 13	 0	 2	 0	 0	 1272.26	 
9	 59	 12	 1	 1	 2	 2	 1	 0	 0	 0	 1001.35	 
9	 60	 15	 0	 2	 1	 18	 1	 2	 2	 1	 1259.11	 
9	 61	 7	 0	 1	 0	 8	 1	 1	 0	 1	 1135.83	 
9	 62	 3	 0	 0	 1	 17	 0	 2	 2	 0	 1725.08	 
9	 63	 6	 1	 0	 2	 11	 0	 1	 2	 0	 1375.98	 
9	 64	 5	 0	 0	 2	 9	 0	 1	 1	 0	 1061.57	 
9	 65	 8	 1	 1	 0	 13	 0	 2	 0	 0	 1001.36	 
9	 66	 9	 0	 1	 1	 3	 0	 0	 1	 0	 1004.05	 
9	 67	 4	 1	 0	 1	 11	 0	 1	 2	 0	 1058.15	 
9	 68	 18	 1	 2	 2	 12	 1	 1	 2	 0	 861.45	 
9	 69	 5	 0	 0	 2	 5	 0	 0	 2	 1	 924.66	 
9	 70	 10	 1	 1	 1	 16	 1	 2	 1	 0	 1126.46	 
9	 71	 13	 0	 2	 0	 12	 1	 1	 2	 0	 1398.18	 
9	 72	 1	 0	 0	 0	 14	 1	 2	 0	 0	 1003.91	 
9	 73	 6	 1	 0	 2	 4	 1	 0	 1	 1	 805.12	 
9	 74	 1	 0	 0	 0	 13	 0	 2	 0	 0	 995.56	 
9	 75	 3	 0	 0	 1	 13	 0	 2	 0	 0	 1130.87	 
9	 76	 5	 0	 0	 2	 7	 0	 1	 0	 0	 939.77	 
9	 77	 16	 1	 2	 1	 12	 1	 1	 2	 0	 940.34	 
9	 78	 2	 1	 0	 0	 15	 0	 2	 1	 0	 940.34	 
9	 79	 9	 0	 1	 1	 10	 1	 1	 1	 1	 1001.30	 
9	 80	 15	 0	 2	 1	 14	 1	 2	 0	 1	 937.30	 
9	 81	 3	 0	 0	 1	 9	 0	 1	 1	 0	 870.72	 
9	 82	 4	 1	 0	 1	 17	 0	 2	 2	 0	 1083.93	 
9	 83	 6	 1	 0	 2	 9	 0	 1	 1	 0	 857.60	 
9	 84	 1	 0	 0	 0	 10	 1	 1	 1	 0	 935.59	 
9	 85	 2	 1	 0	 0	 5	 0	 0	 2	 1	 1068.69	 
9	 86	 6	 1	 0	 2	 5	 0	 0	 2	 1	 857.43	 
9	 87	 18	 1	 2	 2	 4	 1	 0	 1	 0	 936.95	 
9	 88	 8	 1	 1	 0	 4	 1	 0	 1	 0	 869.17	 
9	 89	 16	 1	 2	 1	 4	 1	 0	 1	 0	 934.34	 
9	 90	 13	 0	 2	 0	 13	 0	 2	 0	 1	 1020.94	 
9	 91	 3	 0	 0	 1	 8	 1	 1	 0	 0	 940.24	 
9	 92	 14	 1	 2	 0	 15	 0	 2	 1	 1	 1002.74	 
9	 93	 16	 1	 2	 1	 13	 0	 2	 0	 1	 993.46	 
9	 94	 8	 1	 1	 0	 14	 1	 2	 0	 0	 931.42	 
9	 95	 17	 0	 2	 2	 6	 1	 0	 2	 0	 929.12	 
9	 96	 8	 1	 1	 0	 8	 1	 1	 0	 1	 931.37	 
9	 97	 15	 0	 2	 1	 3	 0	 0	 1	 0	 999.98	 
9	 98	 15	 0	 2	 1	 2	 1	 0	 0	 0	 933.40	 
9	 99	 7	 0	 1	 0	 1	 0	 0	 0	 0	 929.45	 
9	 100	 14	 1	 2	 0	 5	 0	 0	 2	 0	 1395.62	 
9	 101	 2	 1	 0	 0	 11	 0	 1	 2	 0	 1067.85	 
9	 102	 3	 0	 0	 1	 14	 1	 2	 0	 0	 1140.89	 
9	 103	 14	 1	 2	 0	 12	 1	 1	 2	 0	 928.37	 
9	 104	 16	 1	 2	 1	 11	 0	 1	 2	 0	 1128.90	 
9	 105	 5	 0	 0	 2	 13	 0	 2	 0	 0	 1019.92	 
9	 106	 13	 0	 2	 0	 6	 1	 0	 2	 0	 1003.40	 
9	 107	 2	 1	 0	 0	 3	 0	 0	 1	 1	 941.49	 
9	 108	 4	 1	 0	 1	 14	 1	 2	 0	 0	 926.69	 
9	 109	 8	 1	 1	 0	 16	 1	 2	 1	 0	 1007.49	 
9	 110	 15	 0	 2	 1	 15	 0	 2	 1	 1	 1194.90	 
9	 111	 10	 1	 1	 1	 6	 1	 0	 2	 0	 836.64	 
9	 112	 13	 0	 2	 0	 9	 0	 1	 1	 0	 1069.01	 
9	 113	 4	 1	 0	 1	 4	 1	 0	 1	 1	 926.74	 
9	 114	 4	 1	 0	 1	 5	 0	 0	 2	 1	 859.07	 
9	 115	 7	 0	 1	 0	 12	 1	 1	 2	 1	 1001.81	 
9	 116	 17	 0	 2	 2	 8	 1	 1	 0	 0	 1125.01	 
9	 117	 9	 0	 1	 1	 5	 0	 0	 2	 0	 1062.59	 
9	 118	 10	 1	 1	 1	 10	 1	 1	 1	 1	 935.96	 
9	 119	 7	 0	 1	 0	 15	 0	 2	 1	 0	 1139.37	 
9	 120	 7	 0	 1	 0	 11	 0	 1	 2	 1	 1062.60	 
9	 121	 15	 0	 2	 1	 9	 0	 1	 1	 0	 1000.74	 
9	 122	 4	 1	 0	 1	 12	 1	 1	 2	 0	 801.22	 
9	 123	 17	 0	 2	 2	 5	 0	 0	 2	 0	 930.17	 
9	 124	 6	 1	 0	 2	 3	 0	 0	 1	 1	 928.44	 
9	 125	 18	 1	 2	 2	 9	 0	 1	 1	 0	 1196.30	 
9	 126	 16	 1	 2	 1	 18	 1	 2	 2	 0	 936.43	 
9	 127	 10	 1	 1	 1	 2	 1	 0	 0	 0	 935.04	 
9	 128	 6	 1	 0	 2	 15	 0	 2	 1	 0	 1069.39	 
9	 129	 2	 1	 0	 0	 8	 1	 1	 0	 0	 873.71	 
9	 130	 1	 0	 0	 0	 9	 0	 1	 1	 0	 1069.91	 
9	 131	 2	 1	 0	 0	 10	 1	 1	 1	 0	 869.35	 
9	 132	 14	 1	 2	 0	 13	 0	 2	 0	 1	 1073.80	 
9	 133	 7	 0	 1	 0	 9	 0	 1	 1	 1	 1061.15	 
9	 134	 17	 0	 2	 2	 1	 0	 0	 0	 0	 1068.74	 
9	 135	 5	 0	 0	 2	 14	 1	 2	 0	 0	 1059.97	 
9	 136	 7	 0	 1	 0	 13	 0	 2	 0	 1	 996.27	 
9	 137	 5	 0	 0	 2	 8	 1	 1	 0	 0	 1080.93	 
9	 138	 11	 0	 1	 2	 18	 1	 2	 2	 0	 1069.42	 
9	 139	 4	 1	 0	 1	 13	 0	 2	 0	 0	 939.96	 
9	 140	 14	 1	 2	 0	 11	 0	 1	 2	 0	 924.65	 
9	 141	 5	 0	 0	 2	 3	 0	 0	 1	 1	 997.00	 
9	 142	 11	 0	 1	 2	 13	 0	 2	 0	 0	 928.39	 
9	 143	 12	 1	 1	 2	 7	 0	 1	 0	 1	 930.09	 
9	 144	 11	 0	 1	 2	 3	 0	 0	 1	 0	 929.78	 
9	 145	 15	 0	 2	 1	 11	 0	 1	 2	 0	 994.74	 
9	 146	 3	 0	 0	 1	 7	 0	 1	 0	 0	 997.66	 
9	 147	 18	 1	 2	 2	 10	 1	 1	 1	 0	 1001.52	 
9	 148	 10	 1	 1	 1	 18	 1	 2	 2	 0	 1086.48	 
9	 149	 16	 1	 2	 1	 14	 1	 2	 0	 1	 957.60	 
9	 150	 8	 1	 1	 0	 6	 1	 0	 2	 0	 790.36	 
9	 151	 15	 0	 2	 1	 12	 1	 1	 2	 0	 1003.13	 
9	 152	 12	 1	 1	 2	 17	 0	 2	 2	 0	 1274.26	 
9	 153	 8	 1	 1	 0	 5	 0	 0	 2	 0	 1003.96	 
9	 154	 14	 1	 2	 0	 16	 1	 2	 1	 1	 1058.87	 
9	 155	 14	 1	 2	 0	 1	 0	 0	 0	 0	 1015.51	 
9	 156	 13	 0	 2	 0	 11	 0	 1	 2	 0	 935.79	 
9	 157	 13	 0	 2	 0	 14	 1	 2	 0	 1	 994.47	 
9	 158	 3	 0	 0	 1	 15	 0	 2	 1	 0	 1067.40	 
9	 159	 12	 1	 1	 2	 9	 0	 1	 1	 1	 940.58	 
9	 160	 10	 1	 1	 1	 3	 0	 0	 1	 0	 1007.13	 
9	 161	 7	 0	 1	 0	 17	 0	 2	 2	 0	 1125.74	 
9	 162	 11	 0	 1	 2	 9	 0	 1	 1	 1	 868.10	 
9	 163	 3	 0	 0	 1	 16	 1	 2	 1	 0	 1000.80	 
9	 164	 2	 1	 0	 0	 4	 1	 0	 1	 1	 729.39	 
9	 165	 13	 0	 2	 0	 16	 1	 2	 1	 1	 1074.44	 
9	 166	 11	 0	 1	 2	 17	 0	 2	 2	 0	 1331.39	 
9	 167	 9	 0	 1	 1	 4	 1	 0	 1	 0	 929.97	 
9	 168	 6	 1	 0	 2	 14	 1	 2	 0	 0	 928.69	 
9	 169	 17	 0	 2	 2	 11	 0	 1	 2	 0	 926.00	 
9	 170	 18	 1	 2	 2	 11	 0	 1	 2	 0	 1074.49	 
9	 171	 18	 1	 2	 2	 8	 1	 1	 0	 0	 1072.91	 
9	 172	 6	 1	 0	 2	 18	 1	 2	 2	 0	 863.46	 
9	 173	 1	 0	 0	 0	 15	 0	 2	 1	 0	 925.65	 
9	 174	 17	 0	 2	 2	 17	 0	 2	 2	 1	 1059.15	 
9	 175	 14	 1	 2	 0	 6	 1	 0	 2	 0	 1060.89	 
9	 176	 3	 0	 0	 1	 6	 1	 0	 2	 1	 935.25	 
9	 177	 6	 1	 0	 2	 12	 1	 1	 2	 0	 929.34	 
9	 178	 9	 0	 1	 1	 7	 0	 1	 0	 1	 1333.03	 
9	 179	 18	 1	 2	 2	 14	 1	 2	 0	 1	 997.75	 
9	 180	 8	 1	 1	 0	 1	 0	 0	 0	 0	 1000.61	 
9	 181	 1	 0	 0	 0	 11	 0	 1	 2	 0	 1203.69	 
9	 182	 13	 0	 2	 0	 4	 1	 0	 1	 0	 1200.65	 
9	 183	 12	 1	 1	 2	 5	 0	 0	 2	 0	 925.32	 
9	 184	 13	 0	 2	 0	 8	 1	 1	 0	 0	 925.29	 
9	 185	 10	 1	 1	 1	 12	 1	 1	 2	 1	 859.54	 
9	 186	 18	 1	 2	 2	 5	 0	 0	 2	 0	 936.00	 
9	 187	 7	 0	 1	 0	 6	 1	 0	 2	 0	 940.31	 
9	 188	 7	 0	 1	 0	 10	 1	 1	 1	 1	 1203.16	 
9	 189	 2	 1	 0	 0	 17	 0	 2	 2	 0	 1002.57	 
9	 190	 14	 1	 2	 0	 14	 1	 2	 0	 1	 936.55	 
9	 191	 12	 1	 1	 2	 8	 1	 1	 0	 1	 934.84	 
9	 192	 11	 0	 1	 2	 5	 0	 0	 2	 0	 1137.85	 
9	 193	 5	 0	 0	 2	 4	 1	 0	 1	 1	 927.90	 
9	 194	 12	 1	 1	 2	 12	 1	 1	 2	 1	 995.83	 
9	 195	 15	 0	 2	 1	 13	 0	 2	 0	 1	 997.19	 
9	 196	 16	 1	 2	 1	 6	 1	 0	 2	 0	 868.90	 
9	 197	 17	 0	 2	 2	 13	 0	 2	 0	 1	 934.02	 
9	 198	 16	 1	 2	 1	 16	 1	 2	 1	 1	 934.39	 
9	 199	 7	 0	 1	 0	 5	 0	 0	 2	 0	 796.45	 
9	 200	 17	 0	 2	 2	 16	 1	 2	 1	 1	 930.92	 
9	 201	 16	 1	 2	 1	 8	 1	 1	 0	 0	 864.30	 
9	 202	 11	 0	 1	 2	 12	 1	 1	 2	 1	 858.29	 
9	 203	 4	 1	 0	 1	 15	 0	 2	 1	 0	 1540.78	 
9	 204	 8	 1	 1	 0	 11	 0	 1	 2	 1	 927.84	 
9	 205	 5	 0	 0	 2	 1	 0	 0	 0	 1	 1063.62	 
9	 206	 3	 0	 0	 1	 12	 1	 1	 2	 0	 998.82	 
9	 207	 12	 1	 1	 2	 3	 0	 0	 1	 0	 1001.23	 
9	 208	 17	 0	 2	 2	 10	 1	 1	 1	 0	 1004.55	 
9	 209	 8	 1	 1	 0	 18	 1	 2	 2	 1	 725.18	 
9	 210	 15	 0	 2	 1	 10	 1	 1	 1	 0	 1063.83	 
9	 211	 2	 1	 0	 0	 16	 1	 2	 1	 0	 933.53	 
9	 212	 18	 1	 2	 2	 6	 1	 0	 2	 0	 1068.78	 
9	 213	 17	 0	 2	 2	 3	 0	 0	 1	 0	 993.18	 
9	 214	 11	 0	 1	 2	 2	 1	 0	 0	 0	 1063.33	 
9	 215	 3	 0	 0	 1	 2	 1	 0	 0	 1	 931.01	 
9	 216	 5	 0	 0	 2	 18	 1	 2	 2	 0	 1130.35	 
9	 217	 7	 0	 1	 0	 2	 1	 0	 0	 0	 936.62	 
9	 218	 5	 0	 0	 2	 15	 0	 2	 1	 0	 1073.32	 
9	 219	 16	 1	 2	 1	 3	 0	 0	 1	 0	 1074.81	 
9	 220	 16	 1	 2	 1	 15	 0	 2	 1	 1	 1197.17	 
9	 221	 14	 1	 2	 0	 17	 0	 2	 2	 1	 1062.88	 
9	 222	 5	 0	 0	 2	 11	 0	 1	 2	 0	 1134.61	 
9	 223	 1	 0	 0	 0	 7	 0	 1	 0	 0	 957.81	 
9	 224	 1	 0	 0	 0	 3	 0	 0	 1	 1	 939.37	 
9	 225	 9	 0	 1	 1	 16	 1	 2	 1	 0	 1608.53	 
9	 226	 10	 1	 1	 1	 4	 1	 0	 1	 0	 872.02	 
9	 227	 13	 0	 2	 0	 2	 1	 0	 0	 0	 869.57	 
9	 228	 13	 0	 2	 0	 3	 0	 0	 1	 0	 863.89	 
9	 229	 18	 1	 2	 2	 13	 0	 2	 0	 1	 998.32	 
9	 230	 10	 1	 1	 1	 17	 0	 2	 2	 0	 1130.39	 
9	 231	 5	 0	 0	 2	 16	 1	 2	 1	 0	 1270.34	 
9	 232	 18	 1	 2	 2	 15	 0	 2	 1	 1	 935.79	 
9	 233	 3	 0	 0	 1	 18	 1	 2	 2	 0	 1067.92	 
9	 234	 12	 1	 1	 2	 14	 1	 2	 0	 0	 1069.86	 
9	 235	 16	 1	 2	 1	 10	 1	 1	 1	 0	 928.94	 
9	 236	 9	 0	 1	 1	 2	 1	 0	 0	 0	 991.51	 
9	 237	 12	 1	 1	 2	 16	 1	 2	 1	 0	 925.29	 
9	 238	 3	 0	 0	 1	 11	 0	 1	 2	 0	 1259.29	 
9	 239	 2	 1	 0	 0	 7	 0	 1	 0	 0	 940.04	 
9	 240	 7	 0	 1	 0	 4	 1	 0	 1	 0	 939.66	 
9	 241	 16	 1	 2	 1	 5	 0	 0	 2	 0	 1019.93	 
9	 242	 14	 1	 2	 0	 3	 0	 0	 1	 0	 1005.50	 
9	 243	 15	 0	 2	 1	 5	 0	 0	 2	 0	 993.56	 
9	 244	 8	 1	 1	 0	 2	 1	 0	 0	 0	 931.94	 
9	 245	 7	 0	 1	 0	 3	 0	 0	 1	 0	 1003.21	 
9	 246	 16	 1	 2	 1	 7	 0	 1	 0	 0	 1261.98	 
9	 247	 12	 1	 1	 2	 11	 0	 1	 2	 1	 1006.84	 
9	 248	 4	 1	 0	 1	 16	 1	 2	 1	 0	 940.63	 
9	 249	 4	 1	 0	 1	 6	 1	 0	 2	 1	 1005.23	 
9	 250	 9	 0	 1	 1	 11	 0	 1	 2	 1	 1130.85	 
9	 251	 17	 0	 2	 2	 9	 0	 1	 1	 0	 1136.39	 
9	 252	 1	 0	 0	 0	 2	 1	 0	 0	 1	 793.81	 
9	 253	 12	 1	 1	 2	 6	 1	 0	 2	 0	 859.19	 
9	 254	 2	 1	 0	 0	 12	 1	 1	 2	 0	 939.22	 
9	 255	 8	 1	 1	 0	 3	 0	 0	 1	 0	 1141.34	 
9	 256	 12	 1	 1	 2	 15	 0	 2	 1	 0	 1263.11	 
9	 257	 4	 1	 0	 1	 8	 1	 1	 0	 0	 861.67	 
9	 258	 15	 0	 2	 1	 1	 0	 0	 0	 0	 1007.29	 
9	 259	 9	 0	 1	 1	 18	 1	 2	 2	 1	 1675.67	 
9	 260	 9	 0	 1	 1	 14	 1	 2	 0	 0	 1541.20	 
9	 261	 18	 1	 2	 2	 18	 1	 2	 2	 1	 935.26	 
9	 262	 1	 0	 0	 0	 17	 0	 2	 2	 0	 1535.36	 
9	 263	 5	 0	 0	 2	 12	 1	 1	 2	 0	 1130.62	 
9	 264	 1	 0	 0	 0	 5	 0	 0	 2	 1	 1003.04	 
9	 265	 1	 0	 0	 0	 1	 0	 0	 0	 1	 939.55	 
9	 266	 17	 0	 2	 2	 7	 0	 1	 0	 0	 1134.05	 
9	 267	 2	 1	 0	 0	 18	 1	 2	 2	 0	 930.44	 
9	 268	 1	 0	 0	 0	 12	 1	 1	 2	 0	 1128.97	 
9	 269	 1	 0	 0	 0	 18	 1	 2	 2	 0	 1068.55	 
9	 270	 11	 0	 1	 2	 10	 1	 1	 1	 1	 991.37	 
9	 271	 18	 1	 2	 2	 2	 1	 0	 0	 0	 1059.28	 
9	 272	 12	 1	 1	 2	 18	 1	 2	 2	 0	 997.74	 
9	 273	 8	 1	 1	 0	 7	 0	 1	 0	 1	 935.23	 
9	 274	 10	 1	 1	 1	 5	 0	 0	 2	 0	 802.39	 
9	 275	 17	 0	 2	 2	 18	 1	 2	 2	 1	 927.41	 
9	 276	 17	 0	 2	 2	 4	 1	 0	 1	 0	 992.61	 
9	 277	 17	 0	 2	 2	 12	 1	 1	 2	 0	 863.79	 
9	 278	 5	 0	 0	 2	 2	 1	 0	 0	 1	 1073.82	 
9	 279	 15	 0	 2	 1	 8	 1	 1	 0	 0	 929.32	 
9	 280	 18	 1	 2	 2	 16	 1	 2	 1	 0	 930.34	 
9	 281	 18	 1	 2	 2	 7	 0	 1	 0	 0	 930.02	 
9	 282	 11	 0	 1	 2	 8	 1	 1	 0	 1	 1131.48	 
9	 283	 9	 0	 1	 1	 12	 1	 1	 2	 1	 1071.84	 
9	 284	 10	 1	 1	 1	 15	 0	 2	 1	 0	 1196.84	 
9	 285	 5	 0	 0	 2	 17	 0	 2	 2	 0	 1006.10	 
9	 286	 11	 0	 1	 2	 4	 1	 0	 1	 0	 1014.42	 
9	 287	 7	 0	 1	 0	 16	 1	 2	 1	 0	 1130.83	 
9	 288	 14	 1	 2	 0	 9	 0	 1	 1	 0	 934.12	 
9	 289	 9	 0	 1	 1	 9	 0	 1	 1	 1	 868.88	 
9	 290	 6	 1	 0	 2	 16	 1	 2	 1	 0	 1000.84	 
9	 291	 15	 0	 2	 1	 16	 1	 2	 1	 1	 1134.81	 
9	 292	 9	 0	 1	 1	 13	 0	 2	 0	 0	 997.09	 
9	 293	 2	 1	 0	 0	 1	 0	 0	 0	 1	 1150.44	 
9	 294	 6	 1	 0	 2	 8	 1	 1	 0	 0	 861.41	 
9	 295	 11	 0	 1	 2	 15	 0	 2	 1	 0	 940.52	 
9	 296	 6	 1	 0	 2	 7	 0	 1	 0	 0	 940.77	 
9	 297	 4	 1	 0	 1	 1	 0	 0	 0	 1	 992.38	 
9	 298	 18	 1	 2	 2	 1	 0	 0	 0	 0	 1060.11	 
9	 299	 13	 0	 2	 0	 5	 0	 0	 2	 0	 1085.48	 
9	 300	 6	 1	 0	 2	 13	 0	 2	 0	 0	 1073.28	 
9	 301	 11	 0	 1	 2	 14	 1	 2	 0	 0	 1063.36	 
9	 302	 3	 0	 0	 1	 5	 0	 0	 2	 1	 934.97	 
9	 303	 11	 0	 1	 2	 11	 0	 1	 2	 1	 933.39	 
9	 304	 6	 1	 0	 2	 2	 1	 0	 0	 1	 1002.63	 
9	 305	 5	 0	 0	 2	 6	 1	 0	 2	 1	 1002.49	 
9	 306	 8	 1	 1	 0	 12	 1	 1	 2	 1	 1001.32	 
9	 307	 5	 0	 0	 2	 10	 1	 1	 1	 0	 939.06	 
9	 308	 10	 1	 1	 1	 9	 0	 1	 1	 1	 869.76	 
9	 309	 3	 0	 0	 1	 3	 0	 0	 1	 1	 866.57	 
9	 310	 6	 1	 0	 2	 10	 1	 1	 1	 0	 1130.44	 
9	 311	 13	 0	 2	 0	 1	 0	 0	 0	 0	 1004.03	 
9	 312	 9	 0	 1	 1	 1	 0	 0	 0	 0	 858.13	 
9	 313	 12	 1	 1	 2	 4	 1	 0	 1	 0	 927.72	 
9	 314	 2	 1	 0	 0	 2	 1	 0	 0	 1	 795.40	 
9	 315	 3	 0	 0	 1	 4	 1	 0	 1	 1	 1068.37	 
9	 316	 14	 1	 2	 0	 7	 0	 1	 0	 0	 939.25	 
9	 317	 17	 0	 2	 2	 14	 1	 2	 0	 1	 1073.33	 
9	 318	 10	 1	 1	 1	 1	 0	 0	 0	 0	 1007.70	 
9	 319	 12	 1	 1	 2	 1	 0	 0	 0	 0	 1059.81	 
9	 320	 7	 0	 1	 0	 18	 1	 2	 2	 0	 1267.11	 
9	 321	 9	 0	 1	 1	 17	 0	 2	 2	 0	 1064.43	 
9	 322	 10	 1	 1	 1	 13	 0	 2	 0	 0	 1336.16	 
9	 323	 8	 1	 1	 0	 15	 0	 2	 1	 0	 1204.80	 
9	 324	 10	 1	 1	 1	 7	 0	 1	 0	 1	 1066.12	 
