subject	 trial	 image1	 image1tex	 image1shape	 image1scene	 image2	 image2tex	 image2shape	 image2scene	 answer	 RT	
7	 108	 6	 1	 0	 2	 3	 0	 0	 1	 1	 1869.66	 
7	 109	 13	 0	 2	 0	 1	 0	 0	 0	 0	 1406.21	 
7	 110	 12	 1	 1	 2	 3	 0	 0	 1	 0	 2000.19	 
7	 111	 11	 0	 1	 2	 14	 1	 2	 0	 1	 2911.37	 
7	 112	 1	 0	 0	 0	 4	 1	 0	 1	 1	 1530.17	 
7	 113	 18	 1	 2	 2	 7	 0	 1	 0	 0	 2869.73	 
7	 114	 6	 1	 0	 2	 14	 1	 2	 0	 0	 1934.82	 
7	 115	 15	 0	 2	 1	 12	 1	 1	 2	 0	 1662.89	 
7	 116	 12	 1	 1	 2	 13	 0	 2	 0	 1	 2365.46	 
7	 117	 8	 1	 1	 0	 14	 1	 2	 0	 0	 1805.81	 
7	 118	 2	 1	 0	 0	 1	 0	 0	 0	 1	 1997.04	 
7	 119	 17	 0	 2	 2	 11	 0	 1	 2	 0	 1674.10	 
7	 120	 10	 1	 1	 1	 15	 0	 2	 1	 1	 2976.92	 
7	 121	 17	 0	 2	 2	 5	 0	 0	 2	 0	 2084.51	 
7	 122	 10	 1	 1	 1	 10	 1	 1	 1	 1	 1665.38	 
7	 123	 4	 1	 0	 1	 1	 0	 0	 0	 1	 2734.01	 
7	 124	 7	 0	 1	 0	 2	 1	 0	 0	 0	 1128.09	 
7	 125	 4	 1	 0	 1	 2	 1	 0	 0	 1	 1935.88	 
7	 126	 5	 0	 0	 2	 5	 0	 0	 2	 1	 1466.30	 
7	 127	 8	 1	 1	 0	 6	 1	 0	 2	 0	 2036.85	 
7	 128	 18	 1	 2	 2	 13	 0	 2	 0	 1	 2272.64	 
7	 129	 4	 1	 0	 1	 8	 1	 1	 0	 0	 2614.33	 
7	 130	 1	 0	 0	 0	 5	 0	 0	 2	 1	 1667.38	 
7	 131	 11	 0	 1	 2	 9	 0	 1	 1	 1	 1929.89	 
7	 132	 14	 1	 2	 0	 3	 0	 0	 1	 0	 1541.44	 
7	 133	 4	 1	 0	 1	 14	 1	 2	 0	 0	 1465.92	 
7	 134	 8	 1	 1	 0	 1	 0	 0	 0	 0	 1725.20	 
7	 135	 17	 0	 2	 2	 14	 1	 2	 0	 1	 2630.46	 
7	 136	 13	 0	 2	 0	 6	 1	 0	 2	 0	 1601.71	 
7	 137	 15	 0	 2	 1	 13	 0	 2	 0	 1	 1729.09	 
7	 138	 8	 1	 1	 0	 13	 0	 2	 0	 0	 1395.83	 
7	 139	 18	 1	 2	 2	 11	 0	 1	 2	 0	 2417.93	 
7	 140	 4	 1	 0	 1	 10	 1	 1	 1	 0	 1998.09	 
7	 141	 15	 0	 2	 1	 6	 1	 0	 2	 0	 3117.00	 
7	 142	 5	 0	 0	 2	 10	 1	 1	 1	 0	 2142.77	 
7	 143	 7	 0	 1	 0	 3	 0	 0	 1	 0	 2682.20	 
7	 144	 5	 0	 0	 2	 8	 1	 1	 0	 0	 1603.27	 
7	 145	 3	 0	 0	 1	 8	 1	 1	 0	 0	 1202.19	 
7	 146	 8	 1	 1	 0	 5	 0	 0	 2	 1	 1195.53	 
7	 147	 9	 0	 1	 1	 8	 1	 1	 0	 0	 3244.41	 
7	 148	 13	 0	 2	 0	 8	 1	 1	 0	 0	 2074.47	 
7	 149	 5	 0	 0	 2	 11	 0	 1	 2	 0	 1273.27	 
7	 150	 2	 1	 0	 0	 17	 0	 2	 2	 0	 2175.54	 
7	 151	 15	 0	 2	 1	 3	 0	 0	 1	 0	 1465.54	 
7	 152	 8	 1	 1	 0	 18	 1	 2	 2	 1	 1806.79	 
7	 153	 14	 1	 2	 0	 12	 1	 1	 2	 0	 1941.85	 
7	 154	 17	 0	 2	 2	 18	 1	 2	 2	 1	 1734.60	 
7	 155	 15	 0	 2	 1	 1	 0	 0	 0	 1	 2452.75	 
7	 156	 4	 1	 0	 1	 16	 1	 2	 1	 0	 1369.09	 
7	 157	 2	 1	 0	 0	 16	 1	 2	 1	 0	 1649.38	 
7	 158	 5	 0	 0	 2	 17	 0	 2	 2	 0	 1263.26	 
7	 159	 5	 0	 0	 2	 15	 0	 2	 1	 0	 1397.18	 
7	 160	 17	 0	 2	 2	 6	 1	 0	 2	 0	 2403.90	 
7	 161	 18	 1	 2	 2	 12	 1	 1	 2	 0	 2135.16	 
7	 162	 11	 0	 1	 2	 11	 0	 1	 2	 1	 1537.44	 
7	 163	 11	 0	 1	 2	 12	 1	 1	 2	 0	 1943.14	 
7	 164	 3	 0	 0	 1	 1	 0	 0	 0	 1	 2423.01	 
7	 165	 14	 1	 2	 0	 6	 1	 0	 2	 0	 1006.62	 
7	 166	 1	 0	 0	 0	 17	 0	 2	 2	 1	 2478.38	 
7	 167	 12	 1	 1	 2	 12	 1	 1	 2	 0	 1195.01	 
7	 168	 15	 0	 2	 1	 5	 0	 0	 2	 0	 1840.66	 
7	 169	 3	 0	 0	 1	 6	 1	 0	 2	 0	 2596.95	 
7	 170	 15	 0	 2	 1	 15	 0	 2	 1	 1	 1416.37	 
7	 171	 12	 1	 1	 2	 2	 1	 0	 0	 0	 1137.98	 
7	 172	 16	 1	 2	 1	 10	 1	 1	 1	 0	 1130.96	 
7	 173	 9	 0	 1	 1	 11	 0	 1	 2	 1	 2908.07	 
7	 174	 7	 0	 1	 0	 11	 0	 1	 2	 1	 2831.44	 
7	 175	 10	 1	 1	 1	 9	 0	 1	 1	 1	 1642.45	 
7	 176	 5	 0	 0	 2	 2	 1	 0	 0	 1	 2758.51	 
7	 177	 11	 0	 1	 2	 18	 1	 2	 2	 0	 2384.83	 
7	 178	 8	 1	 1	 0	 16	 1	 2	 1	 0	 1932.21	 
7	 179	 2	 1	 0	 0	 3	 0	 0	 1	 1	 2543.31	 
7	 180	 7	 0	 1	 0	 17	 0	 2	 2	 1	 2964.57	 
7	 181	 8	 1	 1	 0	 9	 0	 1	 1	 1	 2318.22	 
7	 182	 4	 1	 0	 1	 18	 1	 2	 2	 0	 1606.57	 
7	 183	 2	 1	 0	 0	 18	 1	 2	 2	 0	 1001.57	 
7	 184	 15	 0	 2	 1	 10	 1	 1	 1	 0	 2793.46	 
7	 185	 11	 0	 1	 2	 16	 1	 2	 1	 0	 2675.84	 
7	 186	 2	 1	 0	 0	 4	 1	 0	 1	 1	 1201.24	 
7	 187	 11	 0	 1	 2	 4	 1	 0	 1	 0	 1196.10	 
7	 188	 10	 1	 1	 1	 17	 0	 2	 2	 0	 3693.97	 
7	 189	 3	 0	 0	 1	 13	 0	 2	 0	 0	 2646.20	 
7	 190	 7	 0	 1	 0	 15	 0	 2	 1	 0	 2002.76	 
7	 191	 17	 0	 2	 2	 3	 0	 0	 1	 0	 2230.32	 
7	 192	 17	 0	 2	 2	 4	 1	 0	 1	 0	 2540.59	 
7	 193	 7	 0	 1	 0	 5	 0	 0	 2	 0	 1605.51	 
7	 194	 17	 0	 2	 2	 7	 0	 1	 0	 1	 2788.75	 
7	 195	 3	 0	 0	 1	 10	 1	 1	 1	 0	 1804.18	 
7	 196	 16	 1	 2	 1	 8	 1	 1	 0	 0	 1592.23	 
7	 197	 6	 1	 0	 2	 6	 1	 0	 2	 0	 1804.43	 
7	 198	 17	 0	 2	 2	 16	 1	 2	 1	 1	 2004.65	 
7	 199	 14	 1	 2	 0	 10	 1	 1	 1	 0	 2118.66	 
7	 200	 14	 1	 2	 0	 18	 1	 2	 2	 1	 1995.49	 
7	 201	 5	 0	 0	 2	 4	 1	 0	 1	 1	 1868.73	 
7	 202	 14	 1	 2	 0	 17	 0	 2	 2	 1	 2678.66	 
7	 203	 3	 0	 0	 1	 12	 1	 1	 2	 0	 2203.64	 
7	 204	 6	 1	 0	 2	 1	 0	 0	 0	 1	 1874.36	 
7	 205	 12	 1	 1	 2	 18	 1	 2	 2	 0	 1669.18	 
7	 206	 15	 0	 2	 1	 9	 0	 1	 1	 0	 1597.38	 
7	 207	 1	 0	 0	 0	 7	 0	 1	 0	 1	 1262.18	 
7	 208	 11	 0	 1	 2	 5	 0	 0	 2	 0	 1406.76	 
7	 209	 6	 1	 0	 2	 11	 0	 1	 2	 0	 1530.49	 
7	 210	 12	 1	 1	 2	 9	 0	 1	 1	 0	 1807.84	 
7	 211	 11	 0	 1	 2	 3	 0	 0	 1	 0	 1663.91	 
7	 212	 4	 1	 0	 1	 11	 0	 1	 2	 1	 1260.49	 
7	 213	 8	 1	 1	 0	 11	 0	 1	 2	 1	 1793.79	 
7	 214	 13	 0	 2	 0	 9	 0	 1	 1	 0	 2117.84	 
7	 215	 16	 1	 2	 1	 5	 0	 0	 2	 0	 2266.61	 
7	 216	 5	 0	 0	 2	 1	 0	 0	 0	 1	 1528.67	 
7	 217	 15	 0	 2	 1	 17	 0	 2	 2	 1	 2454.55	 
7	 218	 6	 1	 0	 2	 10	 1	 1	 1	 0	 2590.42	 
7	 219	 9	 0	 1	 1	 10	 1	 1	 1	 1	 2146.22	 
7	 220	 11	 0	 1	 2	 2	 1	 0	 0	 0	 1336.14	 
7	 221	 12	 1	 1	 2	 17	 0	 2	 2	 1	 1737.14	 
7	 222	 14	 1	 2	 0	 2	 1	 0	 0	 0	 1674.57	 
7	 223	 11	 0	 1	 2	 7	 0	 1	 0	 1	 1457.36	 
7	 224	 4	 1	 0	 1	 3	 0	 0	 1	 1	 2831.44	 
7	 225	 16	 1	 2	 1	 14	 1	 2	 0	 1	 1992.58	 
7	 226	 16	 1	 2	 1	 12	 1	 1	 2	 0	 2876.19	 
7	 227	 6	 1	 0	 2	 7	 0	 1	 0	 0	 1740.81	 
7	 228	 15	 0	 2	 1	 7	 0	 1	 0	 0	 4011.75	 
7	 229	 4	 1	 0	 1	 7	 0	 1	 0	 1	 1392.36	 
7	 230	 1	 0	 0	 0	 16	 1	 2	 1	 0	 3013.39	 
7	 231	 14	 1	 2	 0	 9	 0	 1	 1	 1	 4759.63	 
7	 232	 9	 0	 1	 1	 9	 0	 1	 1	 1	 1803.94	 
7	 233	 13	 0	 2	 0	 13	 0	 2	 0	 1	 1523.06	 
7	 234	 9	 0	 1	 1	 13	 0	 2	 0	 0	 6721.77	 
7	 235	 7	 0	 1	 0	 7	 0	 1	 0	 1	 1048.05	 
7	 236	 9	 0	 1	 1	 5	 0	 0	 2	 0	 1488.60	 
7	 237	 9	 0	 1	 1	 12	 1	 1	 2	 1	 1396.11	 
7	 238	 10	 1	 1	 1	 16	 1	 2	 1	 0	 1268.85	 
7	 239	 13	 0	 2	 0	 2	 1	 0	 0	 0	 2002.00	 
7	 240	 10	 1	 1	 1	 5	 0	 0	 2	 0	 1463.88	 
7	 241	 10	 1	 1	 1	 2	 1	 0	 0	 0	 1267.18	 
7	 242	 14	 1	 2	 0	 13	 0	 2	 0	 1	 2065.55	 
7	 243	 18	 1	 2	 2	 9	 0	 1	 1	 0	 4085.24	 
7	 244	 1	 0	 0	 0	 6	 1	 0	 2	 1	 1734.79	 
7	 245	 10	 1	 1	 1	 11	 0	 1	 2	 1	 1474.12	 
7	 246	 12	 1	 1	 2	 8	 1	 1	 0	 1	 1259.52	 
7	 247	 16	 1	 2	 1	 17	 0	 2	 2	 1	 2782.43	 
7	 248	 9	 0	 1	 1	 4	 1	 0	 1	 0	 1457.16	 
7	 249	 11	 0	 1	 2	 13	 0	 2	 0	 0	 2283.13	 
7	 250	 2	 1	 0	 0	 2	 1	 0	 0	 1	 1327.55	 
7	 251	 18	 1	 2	 2	 8	 1	 1	 0	 0	 1996.92	 
7	 252	 9	 0	 1	 1	 17	 0	 2	 2	 1	 2327.31	 
7	 253	 17	 0	 2	 2	 12	 1	 1	 2	 1	 3823.38	 
7	 254	 11	 0	 1	 2	 15	 0	 2	 1	 1	 3481.66	 
7	 255	 6	 1	 0	 2	 13	 0	 2	 0	 0	 1273.77	 
7	 256	 10	 1	 1	 1	 14	 1	 2	 0	 1	 1139.13	 
7	 257	 2	 1	 0	 0	 12	 1	 1	 2	 0	 1134.15	 
7	 258	 4	 1	 0	 1	 9	 0	 1	 1	 0	 1273.00	 
7	 259	 1	 0	 0	 0	 15	 0	 2	 1	 0	 1006.81	 
7	 260	 1	 0	 0	 0	 18	 1	 2	 2	 0	 1330.74	 
7	 261	 7	 0	 1	 0	 14	 1	 2	 0	 1	 996.98	 
7	 262	 6	 1	 0	 2	 8	 1	 1	 0	 0	 1537.46	 
7	 263	 7	 0	 1	 0	 10	 1	 1	 1	 0	 991.57	 
7	 264	 4	 1	 0	 1	 12	 1	 1	 2	 0	 1060.28	 
7	 265	 7	 0	 1	 0	 6	 1	 0	 2	 0	 1664.99	 
7	 266	 14	 1	 2	 0	 7	 0	 1	 0	 1	 994.98	 
7	 267	 8	 1	 1	 0	 8	 1	 1	 0	 1	 1197.79	 
7	 268	 13	 0	 2	 0	 15	 0	 2	 1	 0	 1660.16	 
7	 269	 13	 0	 2	 0	 14	 1	 2	 0	 0	 1393.13	 
7	 270	 3	 0	 0	 1	 17	 0	 2	 2	 0	 2679.01	 
7	 271	 9	 0	 1	 1	 14	 1	 2	 0	 0	 1340.27	 
7	 272	 12	 1	 1	 2	 16	 1	 2	 1	 0	 1407.87	 
7	 273	 15	 0	 2	 1	 4	 1	 0	 1	 0	 1062.48	 
7	 274	 18	 1	 2	 2	 5	 0	 0	 2	 0	 1197.08	 
7	 275	 3	 0	 0	 1	 14	 1	 2	 0	 0	 1127.90	 
7	 276	 7	 0	 1	 0	 4	 1	 0	 1	 0	 1068.24	 
7	 277	 12	 1	 1	 2	 15	 0	 2	 1	 0	 1059.47	 
7	 278	 12	 1	 1	 2	 10	 1	 1	 1	 1	 1485.21	 
7	 279	 18	 1	 2	 2	 14	 1	 2	 0	 0	 1206.05	 
7	 280	 11	 0	 1	 2	 10	 1	 1	 1	 0	 1269.12	 
7	 281	 12	 1	 1	 2	 7	 0	 1	 0	 0	 1067.65	 
7	 282	 9	 0	 1	 1	 18	 1	 2	 2	 0	 3189.97	 
7	 283	 8	 1	 1	 0	 17	 0	 2	 2	 0	 2875.46	 
7	 284	 7	 0	 1	 0	 16	 1	 2	 1	 0	 1674.26	 
7	 285	 10	 1	 1	 1	 3	 0	 0	 1	 0	 1401.48	 
7	 286	 13	 0	 2	 0	 12	 1	 1	 2	 0	 1271.65	 
7	 287	 3	 0	 0	 1	 15	 0	 2	 1	 0	 1001.36	 
7	 288	 7	 0	 1	 0	 18	 1	 2	 2	 0	 1493.94	 
7	 289	 16	 1	 2	 1	 16	 1	 2	 1	 1	 1128.67	 
7	 290	 17	 0	 2	 2	 10	 1	 1	 1	 0	 2540.24	 
7	 291	 16	 1	 2	 1	 6	 1	 0	 2	 0	 1194.98	 
7	 292	 13	 0	 2	 0	 16	 1	 2	 1	 1	 3010.57	 
7	 293	 14	 1	 2	 0	 4	 1	 0	 1	 0	 1332.66	 
7	 294	 3	 0	 0	 1	 3	 0	 0	 1	 1	 1466.61	 
7	 295	 6	 1	 0	 2	 15	 0	 2	 1	 0	 2270.33	 
7	 296	 5	 0	 0	 2	 14	 1	 2	 0	 0	 2414.59	 
7	 297	 17	 0	 2	 2	 17	 0	 2	 2	 1	 1127.80	 
7	 298	 6	 1	 0	 2	 17	 0	 2	 2	 0	 1470.22	 
7	 299	 13	 0	 2	 0	 4	 1	 0	 1	 0	 1607.74	 
7	 300	 1	 0	 0	 0	 8	 1	 1	 0	 0	 1336.18	 
7	 301	 2	 1	 0	 0	 9	 0	 1	 1	 0	 1273.43	 
7	 302	 18	 1	 2	 2	 1	 0	 0	 0	 0	 1601.94	 
7	 303	 3	 0	 0	 1	 18	 1	 2	 2	 0	 1401.38	 
7	 304	 9	 0	 1	 1	 16	 1	 2	 1	 0	 2169.89	 
7	 305	 5	 0	 0	 2	 12	 1	 1	 2	 0	 2408.71	 
7	 306	 3	 0	 0	 1	 11	 0	 1	 2	 0	 1191.48	 
7	 307	 6	 1	 0	 2	 2	 1	 0	 0	 0	 935.42	 
7	 308	 18	 1	 2	 2	 6	 1	 0	 2	 0	 733.78	 
7	 309	 16	 1	 2	 1	 9	 0	 1	 1	 1	 1132.56	 
7	 310	 14	 1	 2	 0	 14	 1	 2	 0	 0	 1257.51	 
7	 311	 17	 0	 2	 2	 1	 0	 0	 0	 0	 1134.56	 
7	 312	 2	 1	 0	 0	 7	 0	 1	 0	 0	 992.36	 
7	 313	 2	 1	 0	 0	 6	 1	 0	 2	 1	 932.21	 
7	 314	 6	 1	 0	 2	 12	 1	 1	 2	 0	 1064.38	 
7	 315	 8	 1	 1	 0	 3	 0	 0	 1	 0	 1144.76	 
7	 316	 18	 1	 2	 2	 17	 0	 2	 2	 0	 1470.91	 
7	 317	 8	 1	 1	 0	 4	 1	 0	 1	 0	 1006.26	 
7	 318	 8	 1	 1	 0	 2	 1	 0	 0	 0	 796.42	 
7	 319	 10	 1	 1	 1	 1	 0	 0	 0	 0	 1005.50	 
7	 320	 14	 1	 2	 0	 16	 1	 2	 1	 1	 929.69	 
7	 321	 4	 1	 0	 1	 15	 0	 2	 1	 0	 1063.56	 
7	 322	 18	 1	 2	 2	 16	 1	 2	 1	 1	 1202.69	 
7	 323	 12	 1	 1	 2	 11	 0	 1	 2	 1	 1064.98	 
7	 324	 17	 0	 2	 2	 2	 1	 0	 0	 0	 933.93	 
