subject	 trial	 image1	 image1tex	 image1shape	 image1scene	 image2	 image2tex	 image2shape	 image2scene	 answer	 RT	
1	 56	 8	 1	 1	 0	 17	 0	 2	 2	 0	 1812.89	 
1	 57	 14	 1	 2	 0	 10	 1	 1	 1	 0	 1065.01	 
1	 58	 2	 1	 0	 0	 13	 0	 2	 0	 1	 1070.34	 
1	 59	 12	 1	 1	 2	 2	 1	 0	 0	 0	 2531.44	 
1	 60	 15	 0	 2	 1	 18	 1	 2	 2	 1	 2471.04	 
1	 61	 7	 0	 1	 0	 8	 1	 1	 0	 0	 1463.87	 
1	 62	 3	 0	 0	 1	 17	 0	 2	 2	 0	 1369.45	 
1	 63	 6	 1	 0	 2	 11	 0	 1	 2	 0	 1149.46	 
1	 64	 5	 0	 0	 2	 9	 0	 1	 1	 0	 990.11	 
1	 65	 8	 1	 1	 0	 13	 0	 2	 0	 0	 1829.97	 
1	 66	 9	 0	 1	 1	 3	 0	 0	 1	 0	 1340.93	 
1	 67	 4	 1	 0	 1	 11	 0	 1	 2	 0	 1279.43	 
1	 68	 18	 1	 2	 2	 12	 1	 1	 2	 0	 2217.61	 
1	 69	 5	 0	 0	 2	 5	 0	 0	 2	 1	 865.68	 
1	 70	 10	 1	 1	 1	 16	 1	 2	 1	 0	 1008.99	 
1	 71	 13	 0	 2	 0	 12	 1	 1	 2	 0	 1064.53	 
1	 72	 1	 0	 0	 0	 14	 1	 2	 0	 0	 1034.75	 
1	 73	 6	 1	 0	 2	 4	 1	 0	 1	 1	 1070.73	 
1	 74	 1	 0	 0	 0	 13	 0	 2	 0	 0	 975.34	 
1	 75	 3	 0	 0	 1	 13	 0	 2	 0	 0	 1810.69	 
1	 76	 5	 0	 0	 2	 7	 0	 1	 0	 0	 1550.67	 
1	 77	 16	 1	 2	 1	 12	 1	 1	 2	 0	 1153.00	 
1	 78	 2	 1	 0	 0	 15	 0	 2	 1	 1	 931.24	 
1	 79	 9	 0	 1	 1	 10	 1	 1	 1	 1	 1131.09	 
1	 80	 15	 0	 2	 1	 14	 1	 2	 0	 1	 1138.31	 
1	 81	 3	 0	 0	 1	 9	 0	 1	 1	 0	 942.27	 
1	 82	 4	 1	 0	 1	 17	 0	 2	 2	 0	 928.87	 
1	 83	 6	 1	 0	 2	 9	 0	 1	 1	 0	 810.59	 
1	 84	 1	 0	 0	 0	 10	 1	 1	 1	 0	 875.79	 
1	 85	 2	 1	 0	 0	 5	 0	 0	 2	 1	 1134.93	 
1	 86	 6	 1	 0	 2	 5	 0	 0	 2	 1	 1176.20	 
1	 87	 18	 1	 2	 2	 4	 1	 0	 1	 0	 2755.20	 
1	 88	 8	 1	 1	 0	 4	 1	 0	 1	 0	 1398.42	 
1	 89	 16	 1	 2	 1	 4	 1	 0	 1	 0	 2520.50	 
1	 90	 13	 0	 2	 0	 13	 0	 2	 0	 1	 1196.94	 
1	 91	 3	 0	 0	 1	 8	 1	 1	 0	 0	 1742.40	 
1	 92	 14	 1	 2	 0	 15	 0	 2	 1	 1	 1276.89	 
1	 93	 16	 1	 2	 1	 13	 0	 2	 0	 1	 1098.96	 
1	 94	 8	 1	 1	 0	 14	 1	 2	 0	 0	 1064.16	 
1	 95	 17	 0	 2	 2	 6	 1	 0	 2	 0	 1067.04	 
1	 96	 8	 1	 1	 0	 8	 1	 1	 0	 1	 937.23	 
1	 97	 15	 0	 2	 1	 3	 0	 0	 1	 0	 1135.42	 
1	 98	 15	 0	 2	 1	 2	 1	 0	 0	 0	 1077.80	 
1	 99	 7	 0	 1	 0	 1	 0	 0	 0	 0	 945.54	 
1	 100	 14	 1	 2	 0	 5	 0	 0	 2	 0	 948.31	 
1	 101	 2	 1	 0	 0	 11	 0	 1	 2	 0	 1141.56	 
1	 102	 3	 0	 0	 1	 14	 1	 2	 0	 0	 1079.59	 
1	 103	 14	 1	 2	 0	 12	 1	 1	 2	 0	 1938.64	 
1	 104	 16	 1	 2	 1	 11	 0	 1	 2	 0	 943.34	 
1	 105	 5	 0	 0	 2	 13	 0	 2	 0	 0	 1011.46	 
1	 106	 13	 0	 2	 0	 6	 1	 0	 2	 0	 867.24	 
1	 107	 2	 1	 0	 0	 3	 0	 0	 1	 1	 958.08	 
1	 108	 4	 1	 0	 1	 14	 1	 2	 0	 0	 809.38	 
1	 109	 8	 1	 1	 0	 16	 1	 2	 1	 0	 1004.61	 
1	 110	 15	 0	 2	 1	 15	 0	 2	 1	 0	 1003.52	 
1	 111	 10	 1	 1	 1	 6	 1	 0	 2	 0	 936.36	 
1	 112	 13	 0	 2	 0	 9	 0	 1	 1	 0	 936.59	 
1	 113	 4	 1	 0	 1	 4	 1	 0	 1	 1	 668.77	 
1	 114	 4	 1	 0	 1	 5	 0	 0	 2	 1	 740.95	 
1	 115	 7	 0	 1	 0	 12	 1	 1	 2	 1	 1079.43	 
1	 116	 17	 0	 2	 2	 8	 1	 1	 0	 1	 796.87	 
1	 117	 9	 0	 1	 1	 5	 0	 0	 2	 0	 1222.98	 
1	 118	 10	 1	 1	 1	 10	 1	 1	 1	 1	 1069.92	 
1	 119	 7	 0	 1	 0	 15	 0	 2	 1	 0	 1218.58	 
1	 120	 7	 0	 1	 0	 11	 0	 1	 2	 1	 932.40	 
1	 121	 15	 0	 2	 1	 9	 0	 1	 1	 0	 863.41	 
1	 122	 4	 1	 0	 1	 12	 1	 1	 2	 0	 811.64	 
1	 123	 17	 0	 2	 2	 5	 0	 0	 2	 0	 870.42	 
1	 124	 6	 1	 0	 2	 3	 0	 0	 1	 1	 1003.03	 
1	 125	 18	 1	 2	 2	 9	 0	 1	 1	 0	 951.39	 
1	 126	 16	 1	 2	 1	 18	 1	 2	 2	 1	 865.84	 
1	 127	 10	 1	 1	 1	 2	 1	 0	 0	 0	 827.38	 
1	 128	 6	 1	 0	 2	 15	 0	 2	 1	 0	 1009.68	 
1	 129	 2	 1	 0	 0	 8	 1	 1	 0	 0	 809.31	 
1	 130	 1	 0	 0	 0	 9	 0	 1	 1	 0	 804.31	 
1	 131	 2	 1	 0	 0	 10	 1	 1	 1	 0	 815.67	 
1	 132	 14	 1	 2	 0	 13	 0	 2	 0	 1	 908.51	 
1	 133	 7	 0	 1	 0	 9	 0	 1	 1	 1	 949.90	 
1	 134	 17	 0	 2	 2	 1	 0	 0	 0	 0	 983.69	 
1	 135	 5	 0	 0	 2	 14	 1	 2	 0	 0	 801.58	 
1	 136	 7	 0	 1	 0	 13	 0	 2	 0	 0	 892.10	 
1	 137	 5	 0	 0	 2	 8	 1	 1	 0	 0	 975.51	 
1	 138	 11	 0	 1	 2	 18	 1	 2	 2	 0	 1068.39	 
1	 139	 4	 1	 0	 1	 13	 0	 2	 0	 0	 883.56	 
1	 140	 14	 1	 2	 0	 11	 0	 1	 2	 0	 1010.22	 
1	 141	 5	 0	 0	 2	 3	 0	 0	 1	 1	 1096.04	 
1	 142	 11	 0	 1	 2	 13	 0	 2	 0	 0	 1068.34	 
1	 143	 12	 1	 1	 2	 7	 0	 1	 0	 1	 1153.09	 
1	 144	 11	 0	 1	 2	 3	 0	 0	 1	 0	 1479.59	 
1	 145	 15	 0	 2	 1	 11	 0	 1	 2	 0	 1334.83	 
1	 146	 3	 0	 0	 1	 7	 0	 1	 0	 0	 970.23	 
1	 147	 18	 1	 2	 2	 10	 1	 1	 1	 0	 867.89	 
1	 148	 10	 1	 1	 1	 18	 1	 2	 2	 0	 1225.82	 
1	 149	 16	 1	 2	 1	 14	 1	 2	 0	 1	 1341.72	 
1	 150	 8	 1	 1	 0	 6	 1	 0	 2	 0	 1105.52	 
1	 151	 15	 0	 2	 1	 12	 1	 1	 2	 0	 809.11	 
1	 152	 12	 1	 1	 2	 17	 0	 2	 2	 0	 954.83	 
1	 153	 8	 1	 1	 0	 5	 0	 0	 2	 0	 1071.21	 
1	 154	 14	 1	 2	 0	 16	 1	 2	 1	 1	 1076.71	 
1	 155	 14	 1	 2	 0	 1	 0	 0	 0	 0	 998.40	 
1	 156	 13	 0	 2	 0	 11	 0	 1	 2	 0	 1078.40	 
1	 157	 13	 0	 2	 0	 14	 1	 2	 0	 1	 868.33	 
1	 158	 3	 0	 0	 1	 15	 0	 2	 1	 0	 931.26	 
1	 159	 12	 1	 1	 2	 9	 0	 1	 1	 1	 1131.99	 
1	 160	 10	 1	 1	 1	 3	 0	 0	 1	 0	 1469.25	 
1	 161	 7	 0	 1	 0	 17	 0	 2	 2	 0	 1072.65	 
1	 162	 11	 0	 1	 2	 9	 0	 1	 1	 1	 869.74	 
1	 163	 3	 0	 0	 1	 16	 1	 2	 1	 0	 941.44	 
1	 164	 2	 1	 0	 0	 4	 1	 0	 1	 1	 874.86	 
1	 165	 13	 0	 2	 0	 16	 1	 2	 1	 1	 1086.99	 
1	 166	 11	 0	 1	 2	 17	 0	 2	 2	 1	 875.16	 
1	 167	 9	 0	 1	 1	 4	 1	 0	 1	 1	 1002.21	 
1	 168	 6	 1	 0	 2	 14	 1	 2	 0	 0	 1404.13	 
1	 169	 17	 0	 2	 2	 11	 0	 1	 2	 0	 1309.12	 
1	 170	 18	 1	 2	 2	 11	 0	 1	 2	 0	 959.89	 
1	 171	 18	 1	 2	 2	 8	 1	 1	 0	 0	 981.90	 
1	 172	 6	 1	 0	 2	 18	 1	 2	 2	 0	 993.76	 
1	 173	 1	 0	 0	 0	 15	 0	 2	 1	 0	 932.34	 
1	 174	 17	 0	 2	 2	 17	 0	 2	 2	 1	 964.67	 
1	 175	 14	 1	 2	 0	 6	 1	 0	 2	 0	 808.21	 
1	 176	 3	 0	 0	 1	 6	 1	 0	 2	 0	 1354.37	 
1	 177	 6	 1	 0	 2	 12	 1	 1	 2	 0	 1023.64	 
1	 178	 9	 0	 1	 1	 7	 0	 1	 0	 1	 1079.97	 
1	 179	 18	 1	 2	 2	 14	 1	 2	 0	 1	 930.74	 
1	 180	 8	 1	 1	 0	 1	 0	 0	 0	 0	 863.49	 
1	 181	 1	 0	 0	 0	 11	 0	 1	 2	 0	 1008.91	 
1	 182	 13	 0	 2	 0	 4	 1	 0	 1	 0	 875.01	 
1	 183	 12	 1	 1	 2	 5	 0	 0	 2	 0	 1005.43	 
1	 184	 13	 0	 2	 0	 8	 1	 1	 0	 0	 944.67	 
1	 185	 10	 1	 1	 1	 12	 1	 1	 2	 1	 945.07	 
1	 186	 18	 1	 2	 2	 5	 0	 0	 2	 0	 941.71	 
1	 187	 7	 0	 1	 0	 6	 1	 0	 2	 0	 892.30	 
1	 188	 7	 0	 1	 0	 10	 1	 1	 1	 1	 736.60	 
1	 189	 2	 1	 0	 0	 17	 0	 2	 2	 0	 1294.59	 
1	 190	 14	 1	 2	 0	 14	 1	 2	 0	 1	 875.41	 
1	 191	 12	 1	 1	 2	 8	 1	 1	 0	 1	 803.18	 
1	 192	 11	 0	 1	 2	 5	 0	 0	 2	 0	 1001.21	 
1	 193	 5	 0	 0	 2	 4	 1	 0	 1	 0	 998.58	 
1	 194	 12	 1	 1	 2	 12	 1	 1	 2	 1	 801.46	 
1	 195	 15	 0	 2	 1	 13	 0	 2	 0	 0	 1175.05	 
1	 196	 16	 1	 2	 1	 6	 1	 0	 2	 0	 871.13	 
1	 197	 17	 0	 2	 2	 13	 0	 2	 0	 1	 2085.87	 
1	 198	 16	 1	 2	 1	 16	 1	 2	 1	 1	 932.07	 
1	 199	 7	 0	 1	 0	 5	 0	 0	 2	 0	 1334.47	 
1	 200	 17	 0	 2	 2	 16	 1	 2	 1	 0	 900.82	 
1	 201	 16	 1	 2	 1	 8	 1	 1	 0	 0	 866.21	 
1	 202	 11	 0	 1	 2	 12	 1	 1	 2	 1	 1885.67	 
1	 203	 4	 1	 0	 1	 15	 0	 2	 1	 0	 1012.20	 
1	 204	 8	 1	 1	 0	 11	 0	 1	 2	 0	 1210.48	 
1	 205	 5	 0	 0	 2	 1	 0	 0	 0	 1	 953.47	 
1	 206	 3	 0	 0	 1	 12	 1	 1	 2	 0	 1103.08	 
1	 207	 12	 1	 1	 2	 3	 0	 0	 1	 0	 1410.98	 
1	 208	 17	 0	 2	 2	 10	 1	 1	 1	 0	 1567.53	 
1	 209	 8	 1	 1	 0	 18	 1	 2	 2	 0	 997.57	 
1	 210	 15	 0	 2	 1	 10	 1	 1	 1	 0	 1517.31	 
1	 211	 2	 1	 0	 0	 16	 1	 2	 1	 0	 936.90	 
1	 212	 18	 1	 2	 2	 6	 1	 0	 2	 0	 870.83	 
1	 213	 17	 0	 2	 2	 3	 0	 0	 1	 0	 1353.74	 
1	 214	 11	 0	 1	 2	 2	 1	 0	 0	 0	 1401.85	 
1	 215	 3	 0	 0	 1	 2	 1	 0	 0	 0	 2690.00	 
1	 216	 5	 0	 0	 2	 18	 1	 2	 2	 0	 1063.81	 
1	 217	 7	 0	 1	 0	 2	 1	 0	 0	 0	 1423.18	 
1	 218	 5	 0	 0	 2	 15	 0	 2	 1	 0	 1471.87	 
1	 219	 16	 1	 2	 1	 3	 0	 0	 1	 1	 1228.20	 
1	 220	 16	 1	 2	 1	 15	 0	 2	 1	 1	 1074.54	 
1	 221	 14	 1	 2	 0	 17	 0	 2	 2	 1	 1077.16	 
1	 222	 5	 0	 0	 2	 11	 0	 1	 2	 0	 1148.52	 
1	 223	 1	 0	 0	 0	 7	 0	 1	 0	 0	 1193.60	 
1	 224	 1	 0	 0	 0	 3	 0	 0	 1	 1	 1387.48	 
1	 225	 9	 0	 1	 1	 16	 1	 2	 1	 0	 1070.30	 
1	 226	 10	 1	 1	 1	 4	 1	 0	 1	 0	 941.24	 
1	 227	 13	 0	 2	 0	 2	 1	 0	 0	 0	 1422.80	 
1	 228	 13	 0	 2	 0	 3	 0	 0	 1	 0	 1360.02	 
1	 229	 18	 1	 2	 2	 13	 0	 2	 0	 1	 1017.45	 
1	 230	 10	 1	 1	 1	 17	 0	 2	 2	 0	 1069.82	 
1	 231	 5	 0	 0	 2	 16	 1	 2	 1	 0	 936.19	 
1	 232	 18	 1	 2	 2	 15	 0	 2	 1	 1	 869.97	 
1	 233	 3	 0	 0	 1	 18	 1	 2	 2	 0	 998.73	 
1	 234	 12	 1	 1	 2	 14	 1	 2	 0	 0	 931.54	 
1	 235	 16	 1	 2	 1	 10	 1	 1	 1	 0	 1030.60	 
1	 236	 9	 0	 1	 1	 2	 1	 0	 0	 0	 1821.99	 
1	 237	 12	 1	 1	 2	 16	 1	 2	 1	 0	 1272.45	 
1	 238	 3	 0	 0	 1	 11	 0	 1	 2	 0	 1923.82	 
1	 239	 2	 1	 0	 0	 7	 0	 1	 0	 0	 1665.28	 
1	 240	 7	 0	 1	 0	 4	 1	 0	 1	 0	 2147.40	 
1	 241	 16	 1	 2	 1	 5	 0	 0	 2	 0	 1065.15	 
1	 242	 14	 1	 2	 0	 3	 0	 0	 1	 0	 2151.40	 
1	 243	 15	 0	 2	 1	 5	 0	 0	 2	 0	 1673.47	 
1	 244	 8	 1	 1	 0	 2	 1	 0	 0	 0	 1337.82	 
1	 245	 7	 0	 1	 0	 3	 0	 0	 1	 0	 2041.37	 
1	 246	 16	 1	 2	 1	 7	 0	 1	 0	 0	 1137.66	 
1	 247	 12	 1	 1	 2	 11	 0	 1	 2	 1	 948.43	 
1	 248	 4	 1	 0	 1	 16	 1	 2	 1	 0	 930.49	 
1	 249	 4	 1	 0	 1	 6	 1	 0	 2	 1	 1224.48	 
1	 250	 9	 0	 1	 1	 11	 0	 1	 2	 1	 1469.14	 
1	 251	 17	 0	 2	 2	 9	 0	 1	 1	 1	 1343.89	 
1	 252	 1	 0	 0	 0	 2	 1	 0	 0	 1	 876.86	 
1	 253	 12	 1	 1	 2	 6	 1	 0	 2	 0	 887.53	 
1	 254	 2	 1	 0	 0	 12	 1	 1	 2	 0	 952.50	 
1	 255	 8	 1	 1	 0	 3	 0	 0	 1	 0	 1067.43	 
1	 256	 12	 1	 1	 2	 15	 0	 2	 1	 1	 1420.39	 
1	 257	 4	 1	 0	 1	 8	 1	 1	 0	 0	 1007.96	 
1	 258	 15	 0	 2	 1	 1	 0	 0	 0	 0	 1312.49	 
1	 259	 9	 0	 1	 1	 18	 1	 2	 2	 1	 1971.01	 
1	 260	 9	 0	 1	 1	 14	 1	 2	 0	 1	 1065.36	 
1	 261	 18	 1	 2	 2	 18	 1	 2	 2	 1	 885.85	 
1	 262	 1	 0	 0	 0	 17	 0	 2	 2	 0	 1030.46	 
1	 263	 5	 0	 0	 2	 12	 1	 1	 2	 0	 1337.99	 
1	 264	 1	 0	 0	 0	 5	 0	 0	 2	 1	 1219.38	 
1	 265	 1	 0	 0	 0	 1	 0	 0	 0	 1	 796.37	 
1	 266	 17	 0	 2	 2	 7	 0	 1	 0	 0	 954.83	 
1	 267	 2	 1	 0	 0	 18	 1	 2	 2	 0	 937.29	 
1	 268	 1	 0	 0	 0	 12	 1	 1	 2	 0	 1138.94	 
1	 269	 1	 0	 0	 0	 18	 1	 2	 2	 0	 1016.53	 
1	 270	 11	 0	 1	 2	 10	 1	 1	 1	 0	 1336.12	 
1	 271	 18	 1	 2	 2	 2	 1	 0	 0	 0	 965.26	 
1	 272	 12	 1	 1	 2	 18	 1	 2	 2	 0	 934.82	 
1	 273	 8	 1	 1	 0	 7	 0	 1	 0	 1	 1029.87	 
1	 274	 10	 1	 1	 1	 5	 0	 0	 2	 0	 2142.33	 
1	 275	 17	 0	 2	 2	 18	 1	 2	 2	 1	 1487.18	 
1	 276	 17	 0	 2	 2	 4	 1	 0	 1	 0	 1276.08	 
1	 277	 17	 0	 2	 2	 12	 1	 1	 2	 0	 1641.20	 
1	 278	 5	 0	 0	 2	 2	 1	 0	 0	 1	 1920.89	 
1	 279	 15	 0	 2	 1	 8	 1	 1	 0	 0	 1225.70	 
1	 280	 18	 1	 2	 2	 16	 1	 2	 1	 1	 1438.11	 
1	 281	 18	 1	 2	 2	 7	 0	 1	 0	 0	 1204.48	 
1	 282	 11	 0	 1	 2	 8	 1	 1	 0	 1	 1416.62	 
1	 283	 9	 0	 1	 1	 12	 1	 1	 2	 1	 1350.36	 
1	 284	 10	 1	 1	 1	 15	 0	 2	 1	 1	 1016.69	 
1	 285	 5	 0	 0	 2	 17	 0	 2	 2	 0	 3123.47	 
1	 286	 11	 0	 1	 2	 4	 1	 0	 1	 1	 1066.66	 
1	 287	 7	 0	 1	 0	 16	 1	 2	 1	 0	 1538.23	 
1	 288	 14	 1	 2	 0	 9	 0	 1	 1	 0	 1347.64	 
1	 289	 9	 0	 1	 1	 9	 0	 1	 1	 1	 1145.77	 
1	 290	 6	 1	 0	 2	 16	 1	 2	 1	 0	 1254.08	 
1	 291	 15	 0	 2	 1	 16	 1	 2	 1	 0	 1867.00	 
1	 292	 9	 0	 1	 1	 13	 0	 2	 0	 1	 2209.06	 
1	 293	 2	 1	 0	 0	 1	 0	 0	 0	 1	 1527.29	 
1	 294	 6	 1	 0	 2	 8	 1	 1	 0	 0	 1137.38	 
1	 295	 11	 0	 1	 2	 15	 0	 2	 1	 0	 2095.56	 
1	 296	 6	 1	 0	 2	 7	 0	 1	 0	 0	 1012.51	 
1	 297	 4	 1	 0	 1	 1	 0	 0	 0	 1	 1201.62	 
1	 298	 18	 1	 2	 2	 1	 0	 0	 0	 0	 1467.54	 
1	 299	 13	 0	 2	 0	 5	 0	 0	 2	 0	 2873.37	 
1	 300	 6	 1	 0	 2	 13	 0	 2	 0	 0	 1071.18	 
1	 301	 11	 0	 1	 2	 14	 1	 2	 0	 0	 1479.24	 
1	 302	 3	 0	 0	 1	 5	 0	 0	 2	 1	 1152.10	 
1	 303	 11	 0	 1	 2	 11	 0	 1	 2	 1	 1075.02	 
1	 304	 6	 1	 0	 2	 2	 1	 0	 0	 1	 826.89	 
1	 305	 5	 0	 0	 2	 6	 1	 0	 2	 1	 733.96	 
1	 306	 8	 1	 1	 0	 12	 1	 1	 2	 1	 825.48	 
1	 307	 5	 0	 0	 2	 10	 1	 1	 1	 0	 936.06	 
1	 308	 10	 1	 1	 1	 9	 0	 1	 1	 1	 934.71	 
1	 309	 3	 0	 0	 1	 3	 0	 0	 1	 1	 928.86	 
1	 310	 6	 1	 0	 2	 10	 1	 1	 1	 0	 875.81	 
1	 311	 13	 0	 2	 0	 1	 0	 0	 0	 0	 1144.60	 
1	 312	 9	 0	 1	 1	 1	 0	 0	 0	 0	 1635.65	 
1	 313	 12	 1	 1	 2	 4	 1	 0	 1	 0	 1357.28	 
1	 314	 2	 1	 0	 0	 2	 1	 0	 0	 1	 863.38	 
1	 315	 3	 0	 0	 1	 4	 1	 0	 1	 1	 1510.70	 
1	 316	 14	 1	 2	 0	 7	 0	 1	 0	 1	 1399.85	 
1	 317	 17	 0	 2	 2	 14	 1	 2	 0	 1	 1068.20	 
1	 318	 10	 1	 1	 1	 1	 0	 0	 0	 0	 1243.27	 
1	 319	 12	 1	 1	 2	 1	 0	 0	 0	 0	 876.12	 
1	 320	 7	 0	 1	 0	 18	 1	 2	 2	 0	 1089.80	 
1	 321	 9	 0	 1	 1	 17	 0	 2	 2	 0	 894.89	 
1	 322	 10	 1	 1	 1	 13	 0	 2	 0	 0	 889.27	 
1	 323	 8	 1	 1	 0	 15	 0	 2	 1	 0	 936.69	 
1	 324	 10	 1	 1	 1	 7	 0	 1	 0	 1	 904.97	 
