subject	 trial	 image1	 image1tex	 image1shape	 image1scene	 image2	 image2tex	 image2shape	 image2scene	 answer	 RT	
2	 72	 1	 0	 0	 0	 9	 0	 1	 1	 0	 1483.87	 
2	 73	 11	 0	 1	 2	 17	 0	 2	 2	 0	 1553.59	 
2	 74	 3	 0	 0	 1	 4	 1	 0	 1	 1	 2086.69	 
2	 75	 9	 0	 1	 1	 7	 0	 1	 0	 1	 1601.26	 
2	 76	 13	 0	 2	 0	 10	 1	 1	 1	 0	 1425.00	 
2	 77	 16	 1	 2	 1	 4	 1	 0	 1	 0	 1291.34	 
2	 78	 4	 1	 0	 1	 13	 0	 2	 0	 0	 2993.65	 
2	 79	 18	 1	 2	 2	 10	 1	 1	 1	 0	 1550.26	 
2	 80	 6	 1	 0	 2	 4	 1	 0	 1	 1	 1212.25	 
2	 81	 10	 1	 1	 1	 6	 1	 0	 2	 0	 1026.77	 
2	 82	 3	 0	 0	 1	 9	 0	 1	 1	 0	 1539.98	 
2	 83	 3	 0	 0	 1	 2	 1	 0	 0	 1	 1562.69	 
2	 84	 1	 0	 0	 0	 14	 1	 2	 0	 0	 1946.75	 
2	 85	 12	 1	 1	 2	 6	 1	 0	 2	 0	 1040.37	 
2	 86	 6	 1	 0	 2	 9	 0	 1	 1	 0	 1345.75	 
2	 87	 5	 0	 0	 2	 7	 0	 1	 0	 0	 1277.85	 
2	 88	 4	 1	 0	 1	 4	 1	 0	 1	 1	 1112.05	 
2	 89	 7	 0	 1	 0	 1	 0	 0	 0	 0	 931.23	 
2	 90	 9	 0	 1	 1	 2	 1	 0	 0	 0	 1128.27	 
2	 91	 2	 1	 0	 0	 5	 0	 0	 2	 1	 1162.93	 
2	 92	 1	 0	 0	 0	 11	 0	 1	 2	 0	 1406.96	 
2	 93	 14	 1	 2	 0	 15	 0	 2	 1	 1	 1228.64	 
2	 94	 14	 1	 2	 0	 5	 0	 0	 2	 0	 1207.60	 
2	 95	 7	 0	 1	 0	 8	 1	 1	 0	 1	 1002.04	 
2	 96	 4	 1	 0	 1	 6	 1	 0	 2	 1	 1010.02	 
2	 97	 15	 0	 2	 1	 14	 1	 2	 0	 1	 1135.44	 
2	 98	 17	 0	 2	 2	 13	 0	 2	 0	 1	 1075.65	 
2	 99	 16	 1	 2	 1	 1	 0	 0	 0	 0	 1082.67	 
2	 100	 15	 0	 2	 1	 8	 1	 1	 0	 0	 1206.98	 
2	 101	 10	 1	 1	 1	 4	 1	 0	 1	 0	 1504.48	 
2	 102	 13	 0	 2	 0	 7	 0	 1	 0	 0	 1407.90	 
2	 103	 1	 0	 0	 0	 13	 0	 2	 0	 0	 1281.13	 
2	 104	 8	 1	 1	 0	 10	 1	 1	 1	 1	 2078.74	 
2	 105	 10	 1	 1	 1	 13	 0	 2	 0	 1	 1289.57	 
2	 106	 15	 0	 2	 1	 18	 1	 2	 2	 1	 1540.97	 
2	 107	 1	 0	 0	 0	 12	 1	 1	 2	 0	 1398.45	 
2	 108	 6	 1	 0	 2	 3	 0	 0	 1	 1	 1749.07	 
2	 109	 13	 0	 2	 0	 1	 0	 0	 0	 0	 1083.62	 
2	 110	 12	 1	 1	 2	 3	 0	 0	 1	 0	 1201.09	 
2	 111	 11	 0	 1	 2	 14	 1	 2	 0	 0	 1933.73	 
2	 112	 1	 0	 0	 0	 4	 1	 0	 1	 1	 884.86	 
2	 113	 18	 1	 2	 2	 7	 0	 1	 0	 0	 2718.34	 
2	 114	 6	 1	 0	 2	 14	 1	 2	 0	 0	 1077.56	 
2	 115	 15	 0	 2	 1	 12	 1	 1	 2	 0	 1672.35	 
2	 116	 12	 1	 1	 2	 13	 0	 2	 0	 0	 1065.64	 
2	 117	 8	 1	 1	 0	 14	 1	 2	 0	 0	 1288.78	 
2	 118	 2	 1	 0	 0	 1	 0	 0	 0	 1	 1282.15	 
2	 119	 17	 0	 2	 2	 11	 0	 1	 2	 0	 1429.33	 
2	 120	 10	 1	 1	 1	 15	 0	 2	 1	 1	 1868.52	 
2	 121	 17	 0	 2	 2	 5	 0	 0	 2	 0	 1431.29	 
2	 122	 10	 1	 1	 1	 10	 1	 1	 1	 1	 1281.71	 
2	 123	 4	 1	 0	 1	 1	 0	 0	 0	 1	 1078.77	 
2	 124	 7	 0	 1	 0	 2	 1	 0	 0	 0	 1280.68	 
2	 125	 4	 1	 0	 1	 2	 1	 0	 0	 1	 931.55	 
2	 126	 5	 0	 0	 2	 5	 0	 0	 2	 1	 1267.01	 
2	 127	 8	 1	 1	 0	 6	 1	 0	 2	 0	 1402.07	 
2	 128	 18	 1	 2	 2	 13	 0	 2	 0	 1	 1356.40	 
2	 129	 4	 1	 0	 1	 8	 1	 1	 0	 0	 1068.50	 
2	 130	 1	 0	 0	 0	 5	 0	 0	 2	 1	 1244.12	 
2	 131	 11	 0	 1	 2	 9	 0	 1	 1	 1	 1333.16	 
2	 132	 14	 1	 2	 0	 3	 0	 0	 1	 0	 1065.83	 
2	 133	 4	 1	 0	 1	 14	 1	 2	 0	 0	 945.18	 
2	 134	 8	 1	 1	 0	 1	 0	 0	 0	 0	 1135.65	 
2	 135	 17	 0	 2	 2	 14	 1	 2	 0	 1	 1308.66	 
2	 136	 13	 0	 2	 0	 6	 1	 0	 2	 0	 1478.84	 
2	 137	 15	 0	 2	 1	 13	 0	 2	 0	 1	 1198.96	 
2	 138	 8	 1	 1	 0	 13	 0	 2	 0	 0	 1091.57	 
2	 139	 18	 1	 2	 2	 11	 0	 1	 2	 0	 1271.33	 
2	 140	 4	 1	 0	 1	 10	 1	 1	 1	 0	 1012.95	 
2	 141	 15	 0	 2	 1	 6	 1	 0	 2	 0	 1229.37	 
2	 142	 5	 0	 0	 2	 10	 1	 1	 1	 0	 1613.34	 
2	 143	 7	 0	 1	 0	 3	 0	 0	 1	 0	 1287.41	 
2	 144	 5	 0	 0	 2	 8	 1	 1	 0	 0	 1227.55	 
2	 145	 3	 0	 0	 1	 8	 1	 1	 0	 0	 1363.54	 
2	 146	 8	 1	 1	 0	 5	 0	 0	 2	 0	 1143.15	 
2	 147	 9	 0	 1	 1	 8	 1	 1	 0	 1	 1346.24	 
2	 148	 13	 0	 2	 0	 8	 1	 1	 0	 1	 2119.26	 
2	 149	 5	 0	 0	 2	 11	 0	 1	 2	 0	 1219.06	 
2	 150	 2	 1	 0	 0	 17	 0	 2	 2	 1	 2544.06	 
2	 151	 15	 0	 2	 1	 3	 0	 0	 1	 0	 1287.36	 
2	 152	 8	 1	 1	 0	 18	 1	 2	 2	 0	 1004.73	 
2	 153	 14	 1	 2	 0	 12	 1	 1	 2	 0	 1221.95	 
2	 154	 17	 0	 2	 2	 18	 1	 2	 2	 1	 1268.63	 
2	 155	 15	 0	 2	 1	 1	 0	 0	 0	 0	 1017.11	 
2	 156	 4	 1	 0	 1	 16	 1	 2	 1	 0	 1012.98	 
2	 157	 2	 1	 0	 0	 16	 1	 2	 1	 0	 867.49	 
2	 158	 5	 0	 0	 2	 17	 0	 2	 2	 0	 1145.63	 
2	 159	 5	 0	 0	 2	 15	 0	 2	 1	 1	 2096.22	 
2	 160	 17	 0	 2	 2	 6	 1	 0	 2	 0	 1205.73	 
2	 161	 18	 1	 2	 2	 12	 1	 1	 2	 0	 1055.94	 
2	 162	 11	 0	 1	 2	 11	 0	 1	 2	 1	 1005.03	 
2	 163	 11	 0	 1	 2	 12	 1	 1	 2	 1	 866.13	 
2	 164	 3	 0	 0	 1	 1	 0	 0	 0	 1	 1137.58	 
2	 165	 14	 1	 2	 0	 6	 1	 0	 2	 0	 1006.94	 
2	 166	 1	 0	 0	 0	 17	 0	 2	 2	 0	 1233.42	 
2	 167	 12	 1	 1	 2	 12	 1	 1	 2	 1	 944.62	 
2	 168	 15	 0	 2	 1	 5	 0	 0	 2	 0	 1130.70	 
2	 169	 3	 0	 0	 1	 6	 1	 0	 2	 1	 1355.28	 
2	 170	 15	 0	 2	 1	 15	 0	 2	 1	 1	 1145.81	 
2	 171	 12	 1	 1	 2	 2	 1	 0	 0	 0	 814.28	 
2	 172	 16	 1	 2	 1	 10	 1	 1	 1	 0	 1141.98	 
2	 173	 9	 0	 1	 1	 11	 0	 1	 2	 1	 1053.57	 
2	 174	 7	 0	 1	 0	 11	 0	 1	 2	 1	 1012.48	 
2	 175	 10	 1	 1	 1	 9	 0	 1	 1	 1	 1069.15	 
2	 176	 5	 0	 0	 2	 2	 1	 0	 0	 1	 1501.01	 
2	 177	 11	 0	 1	 2	 18	 1	 2	 2	 0	 1439.40	 
2	 178	 8	 1	 1	 0	 16	 1	 2	 1	 0	 1077.43	 
2	 179	 2	 1	 0	 0	 3	 0	 0	 1	 1	 1164.31	 
2	 180	 7	 0	 1	 0	 17	 0	 2	 2	 0	 1054.85	 
2	 181	 8	 1	 1	 0	 9	 0	 1	 1	 1	 1155.83	 
2	 182	 4	 1	 0	 1	 18	 1	 2	 2	 0	 1235.98	 
2	 183	 2	 1	 0	 0	 18	 1	 2	 2	 0	 1067.05	 
2	 184	 15	 0	 2	 1	 10	 1	 1	 1	 0	 1272.49	 
2	 185	 11	 0	 1	 2	 16	 1	 2	 1	 1	 2591.82	 
2	 186	 2	 1	 0	 0	 4	 1	 0	 1	 1	 961.01	 
2	 187	 11	 0	 1	 2	 4	 1	 0	 1	 0	 926.61	 
2	 188	 10	 1	 1	 1	 17	 0	 2	 2	 0	 1130.74	 
2	 189	 3	 0	 0	 1	 13	 0	 2	 0	 1	 1418.34	 
2	 190	 7	 0	 1	 0	 15	 0	 2	 1	 0	 1190.62	 
2	 191	 17	 0	 2	 2	 3	 0	 0	 1	 1	 2621.29	 
2	 192	 17	 0	 2	 2	 4	 1	 0	 1	 0	 2207.04	 
2	 193	 7	 0	 1	 0	 5	 0	 0	 2	 0	 1320.60	 
2	 194	 17	 0	 2	 2	 7	 0	 1	 0	 0	 1274.46	 
2	 195	 3	 0	 0	 1	 10	 1	 1	 1	 0	 1592.28	 
2	 196	 16	 1	 2	 1	 8	 1	 1	 0	 0	 1165.23	 
2	 197	 6	 1	 0	 2	 6	 1	 0	 2	 1	 944.86	 
2	 198	 17	 0	 2	 2	 16	 1	 2	 1	 0	 1801.96	 
2	 199	 14	 1	 2	 0	 10	 1	 1	 1	 0	 1400.02	 
2	 200	 14	 1	 2	 0	 18	 1	 2	 2	 1	 1110.24	 
2	 201	 5	 0	 0	 2	 4	 1	 0	 1	 1	 1397.02	 
2	 202	 14	 1	 2	 0	 17	 0	 2	 2	 1	 982.11	 
2	 203	 3	 0	 0	 1	 12	 1	 1	 2	 0	 1446.11	 
2	 204	 6	 1	 0	 2	 1	 0	 0	 0	 1	 1216.90	 
2	 205	 12	 1	 1	 2	 18	 1	 2	 2	 0	 1371.14	 
2	 206	 15	 0	 2	 1	 9	 0	 1	 1	 1	 1620.84	 
2	 207	 1	 0	 0	 0	 7	 0	 1	 0	 0	 1824.52	 
2	 208	 11	 0	 1	 2	 5	 0	 0	 2	 0	 1101.92	 
2	 209	 6	 1	 0	 2	 11	 0	 1	 2	 0	 1589.32	 
2	 210	 12	 1	 1	 2	 9	 0	 1	 1	 1	 1069.29	 
2	 211	 11	 0	 1	 2	 3	 0	 0	 1	 0	 1109.28	 
2	 212	 4	 1	 0	 1	 11	 0	 1	 2	 0	 1041.02	 
2	 213	 8	 1	 1	 0	 11	 0	 1	 2	 1	 1073.18	 
2	 214	 13	 0	 2	 0	 9	 0	 1	 1	 1	 895.45	 
2	 215	 16	 1	 2	 1	 5	 0	 0	 2	 0	 3099.71	 
2	 216	 5	 0	 0	 2	 1	 0	 0	 0	 1	 1074.07	 
2	 217	 15	 0	 2	 1	 17	 0	 2	 2	 1	 1276.17	 
2	 218	 6	 1	 0	 2	 10	 1	 1	 1	 0	 1221.98	 
2	 219	 9	 0	 1	 1	 10	 1	 1	 1	 1	 730.07	 
2	 220	 11	 0	 1	 2	 2	 1	 0	 0	 0	 1225.17	 
2	 221	 12	 1	 1	 2	 17	 0	 2	 2	 1	 1399.87	 
2	 222	 14	 1	 2	 0	 2	 1	 0	 0	 0	 1135.83	 
2	 223	 11	 0	 1	 2	 7	 0	 1	 0	 1	 908.09	 
2	 224	 4	 1	 0	 1	 3	 0	 0	 1	 1	 1000.38	 
2	 225	 16	 1	 2	 1	 14	 1	 2	 0	 1	 960.49	 
2	 226	 16	 1	 2	 1	 12	 1	 1	 2	 0	 1038.30	 
2	 227	 6	 1	 0	 2	 7	 0	 1	 0	 0	 1012.28	 
2	 228	 15	 0	 2	 1	 7	 0	 1	 0	 1	 2196.31	 
2	 229	 4	 1	 0	 1	 7	 0	 1	 0	 0	 836.52	 
2	 230	 1	 0	 0	 0	 16	 1	 2	 1	 0	 1600.97	 
2	 231	 14	 1	 2	 0	 9	 0	 1	 1	 1	 1212.89	 
2	 232	 9	 0	 1	 1	 9	 0	 1	 1	 1	 953.52	 
2	 233	 13	 0	 2	 0	 13	 0	 2	 0	 1	 1004.87	 
2	 234	 9	 0	 1	 1	 13	 0	 2	 0	 1	 1469.79	 
2	 235	 7	 0	 1	 0	 7	 0	 1	 0	 1	 812.93	 
2	 236	 9	 0	 1	 1	 5	 0	 0	 2	 0	 1051.41	 
2	 237	 9	 0	 1	 1	 12	 1	 1	 2	 1	 1483.12	 
2	 238	 10	 1	 1	 1	 16	 1	 2	 1	 0	 1251.83	 
2	 239	 13	 0	 2	 0	 2	 1	 0	 0	 0	 1047.45	 
2	 240	 10	 1	 1	 1	 5	 0	 0	 2	 0	 1003.78	 
2	 241	 10	 1	 1	 1	 2	 1	 0	 0	 0	 948.34	 
2	 242	 14	 1	 2	 0	 13	 0	 2	 0	 1	 1347.02	 
2	 243	 18	 1	 2	 2	 9	 0	 1	 1	 0	 1240.89	 
2	 244	 1	 0	 0	 0	 6	 1	 0	 2	 1	 1137.23	 
2	 245	 10	 1	 1	 1	 11	 0	 1	 2	 1	 2682.84	 
2	 246	 12	 1	 1	 2	 8	 1	 1	 0	 1	 1232.72	 
2	 247	 16	 1	 2	 1	 17	 0	 2	 2	 1	 1027.07	 
2	 248	 9	 0	 1	 1	 4	 1	 0	 1	 0	 1028.78	 
2	 249	 11	 0	 1	 2	 13	 0	 2	 0	 0	 1429.54	 
2	 250	 2	 1	 0	 0	 2	 1	 0	 0	 1	 801.11	 
2	 251	 18	 1	 2	 2	 8	 1	 1	 0	 0	 947.24	 
2	 252	 9	 0	 1	 1	 17	 0	 2	 2	 0	 1162.04	 
2	 253	 17	 0	 2	 2	 12	 1	 1	 2	 0	 1044.15	 
2	 254	 11	 0	 1	 2	 15	 0	 2	 1	 0	 2563.32	 
2	 255	 6	 1	 0	 2	 13	 0	 2	 0	 0	 1127.58	 
2	 256	 10	 1	 1	 1	 14	 1	 2	 0	 0	 1068.00	 
2	 257	 2	 1	 0	 0	 12	 1	 1	 2	 0	 1006.93	 
2	 258	 4	 1	 0	 1	 9	 0	 1	 1	 0	 977.52	 
2	 259	 1	 0	 0	 0	 15	 0	 2	 1	 1	 2496.07	 
2	 260	 1	 0	 0	 0	 18	 1	 2	 2	 0	 2447.57	 
2	 261	 7	 0	 1	 0	 14	 1	 2	 0	 0	 2674.49	 
2	 262	 6	 1	 0	 2	 8	 1	 1	 0	 0	 1201.84	 
2	 263	 7	 0	 1	 0	 10	 1	 1	 1	 1	 1434.36	 
2	 264	 4	 1	 0	 1	 12	 1	 1	 2	 0	 1007.51	 
2	 265	 7	 0	 1	 0	 6	 1	 0	 2	 0	 1036.89	 
2	 266	 14	 1	 2	 0	 7	 0	 1	 0	 0	 1504.18	 
2	 267	 8	 1	 1	 0	 8	 1	 1	 0	 1	 1009.65	 
2	 268	 13	 0	 2	 0	 15	 0	 2	 1	 1	 1125.45	 
2	 269	 13	 0	 2	 0	 14	 1	 2	 0	 1	 947.24	 
2	 270	 3	 0	 0	 1	 17	 0	 2	 2	 0	 1711.04	 
2	 271	 9	 0	 1	 1	 14	 1	 2	 0	 1	 2042.39	 
2	 272	 12	 1	 1	 2	 16	 1	 2	 1	 1	 1287.42	 
2	 273	 15	 0	 2	 1	 4	 1	 0	 1	 0	 1099.05	 
2	 274	 18	 1	 2	 2	 5	 0	 0	 2	 0	 1439.26	 
2	 275	 3	 0	 0	 1	 14	 1	 2	 0	 1	 2504.22	 
2	 276	 7	 0	 1	 0	 4	 1	 0	 1	 0	 1232.91	 
2	 277	 12	 1	 1	 2	 15	 0	 2	 1	 1	 1552.83	 
2	 278	 12	 1	 1	 2	 10	 1	 1	 1	 1	 955.34	 
2	 279	 18	 1	 2	 2	 14	 1	 2	 0	 1	 972.97	 
2	 280	 11	 0	 1	 2	 10	 1	 1	 1	 1	 3056.39	 
2	 281	 12	 1	 1	 2	 7	 0	 1	 0	 1	 1103.27	 
2	 282	 9	 0	 1	 1	 18	 1	 2	 2	 0	 1486.91	 
2	 283	 8	 1	 1	 0	 17	 0	 2	 2	 0	 1483.13	 
2	 284	 7	 0	 1	 0	 16	 1	 2	 1	 0	 2707.95	 
2	 285	 10	 1	 1	 1	 3	 0	 0	 1	 1	 1269.74	 
2	 286	 13	 0	 2	 0	 12	 1	 1	 2	 0	 1832.87	 
2	 287	 3	 0	 0	 1	 15	 0	 2	 1	 0	 1977.53	 
2	 288	 7	 0	 1	 0	 18	 1	 2	 2	 0	 1552.08	 
2	 289	 16	 1	 2	 1	 16	 1	 2	 1	 1	 1227.50	 
2	 290	 17	 0	 2	 2	 10	 1	 1	 1	 0	 1221.29	 
2	 291	 16	 1	 2	 1	 6	 1	 0	 2	 0	 1293.12	 
2	 292	 13	 0	 2	 0	 16	 1	 2	 1	 1	 1239.70	 
2	 293	 14	 1	 2	 0	 4	 1	 0	 1	 0	 1139.36	 
2	 294	 3	 0	 0	 1	 3	 0	 0	 1	 1	 1052.58	 
2	 295	 6	 1	 0	 2	 15	 0	 2	 1	 0	 1615.48	 
2	 296	 5	 0	 0	 2	 14	 1	 2	 0	 0	 1345.60	 
2	 297	 17	 0	 2	 2	 17	 0	 2	 2	 1	 1147.10	 
2	 298	 6	 1	 0	 2	 17	 0	 2	 2	 0	 1157.62	 
2	 299	 13	 0	 2	 0	 4	 1	 0	 1	 0	 1073.39	 
2	 300	 1	 0	 0	 0	 8	 1	 1	 0	 0	 1214.20	 
2	 301	 2	 1	 0	 0	 9	 0	 1	 1	 0	 937.15	 
2	 302	 18	 1	 2	 2	 1	 0	 0	 0	 0	 1229.93	 
2	 303	 3	 0	 0	 1	 18	 1	 2	 2	 0	 1335.79	 
2	 304	 9	 0	 1	 1	 16	 1	 2	 1	 1	 3181.87	 
2	 305	 5	 0	 0	 2	 12	 1	 1	 2	 0	 1202.92	 
2	 306	 3	 0	 0	 1	 11	 0	 1	 2	 0	 1492.96	 
2	 307	 6	 1	 0	 2	 2	 1	 0	 0	 1	 1001.61	 
2	 308	 18	 1	 2	 2	 6	 1	 0	 2	 0	 1000.75	 
2	 309	 16	 1	 2	 1	 9	 0	 1	 1	 1	 1472.23	 
2	 310	 14	 1	 2	 0	 14	 1	 2	 0	 1	 1083.59	 
2	 311	 17	 0	 2	 2	 1	 0	 0	 0	 0	 1207.44	 
2	 312	 2	 1	 0	 0	 7	 0	 1	 0	 0	 1216.64	 
2	 313	 2	 1	 0	 0	 6	 1	 0	 2	 1	 740.12	 
2	 314	 6	 1	 0	 2	 12	 1	 1	 2	 1	 60497.12	 
2	 315	 8	 1	 1	 0	 3	 0	 0	 1	 0	 2604.77	 
2	 316	 18	 1	 2	 2	 17	 0	 2	 2	 1	 1570.29	 
2	 317	 8	 1	 1	 0	 4	 1	 0	 1	 0	 1221.64	 
2	 318	 8	 1	 1	 0	 2	 1	 0	 0	 0	 1640.57	 
2	 319	 10	 1	 1	 1	 1	 0	 0	 0	 0	 1224.54	 
2	 320	 14	 1	 2	 0	 16	 1	 2	 1	 1	 1078.16	 
2	 321	 4	 1	 0	 1	 15	 0	 2	 1	 0	 1445.56	 
2	 322	 18	 1	 2	 2	 16	 1	 2	 1	 1	 1280.74	 
2	 323	 12	 1	 1	 2	 11	 0	 1	 2	 1	 1198.44	 
2	 324	 17	 0	 2	 2	 2	 1	 0	 0	 0	 1044.17	 
