subject	 trial	 image1	 image1tex	 image1shape	 image1scene	 image2	 image2tex	 image2shape	 image2scene	 answer	 RT	
10	 76	 13	 0	 2	 0	 10	 1	 1	 1	 0	 1270.06	 
10	 77	 16	 1	 2	 1	 4	 1	 0	 1	 0	 1064.61	 
10	 78	 4	 1	 0	 1	 13	 0	 2	 0	 0	 1006.47	 
10	 79	 18	 1	 2	 2	 10	 1	 1	 1	 0	 1006.87	 
10	 80	 6	 1	 0	 2	 4	 1	 0	 1	 1	 1006.22	 
10	 81	 10	 1	 1	 1	 6	 1	 0	 2	 0	 1195.72	 
10	 82	 3	 0	 0	 1	 9	 0	 1	 1	 0	 1339.01	 
10	 83	 3	 0	 0	 1	 2	 1	 0	 0	 1	 925.79	 
10	 84	 1	 0	 0	 0	 14	 1	 2	 0	 0	 1392.60	 
10	 85	 12	 1	 1	 2	 6	 1	 0	 2	 0	 933.94	 
10	 86	 6	 1	 0	 2	 9	 0	 1	 1	 0	 930.00	 
10	 87	 5	 0	 0	 2	 7	 0	 1	 0	 0	 1332.07	 
10	 88	 4	 1	 0	 1	 4	 1	 0	 1	 1	 669.03	 
10	 89	 7	 0	 1	 0	 1	 0	 0	 0	 0	 872.24	 
10	 90	 9	 0	 1	 1	 2	 1	 0	 0	 0	 791.60	 
10	 91	 2	 1	 0	 0	 5	 0	 0	 2	 1	 936.77	 
10	 92	 1	 0	 0	 0	 11	 0	 1	 2	 0	 868.52	 
10	 93	 14	 1	 2	 0	 15	 0	 2	 1	 1	 1065.24	 
10	 94	 14	 1	 2	 0	 5	 0	 0	 2	 0	 938.09	 
10	 95	 7	 0	 1	 0	 8	 1	 1	 0	 1	 1073.18	 
10	 96	 4	 1	 0	 1	 6	 1	 0	 2	 1	 997.69	 
10	 97	 15	 0	 2	 1	 14	 1	 2	 0	 1	 1134.71	 
10	 98	 17	 0	 2	 2	 13	 0	 2	 0	 1	 1074.10	 
10	 99	 16	 1	 2	 1	 1	 0	 0	 0	 0	 1060.70	 
10	 100	 15	 0	 2	 1	 8	 1	 1	 0	 0	 1003.07	 
10	 101	 10	 1	 1	 1	 4	 1	 0	 1	 0	 927.31	 
10	 102	 13	 0	 2	 0	 7	 0	 1	 0	 0	 858.65	 
10	 103	 1	 0	 0	 0	 13	 0	 2	 0	 0	 1591.94	 
10	 104	 8	 1	 1	 0	 10	 1	 1	 1	 1	 1203.44	 
10	 105	 10	 1	 1	 1	 13	 0	 2	 0	 0	 1059.07	 
10	 106	 15	 0	 2	 1	 18	 1	 2	 2	 1	 1068.98	 
10	 107	 1	 0	 0	 0	 12	 1	 1	 2	 0	 1139.45	 
10	 108	 6	 1	 0	 2	 3	 0	 0	 1	 1	 1399.86	 
10	 109	 13	 0	 2	 0	 1	 0	 0	 0	 0	 1418.19	 
10	 110	 12	 1	 1	 2	 3	 0	 0	 1	 0	 1337.03	 
10	 111	 11	 0	 1	 2	 14	 1	 2	 0	 0	 1074.83	 
10	 112	 1	 0	 0	 0	 4	 1	 0	 1	 1	 1259.48	 
10	 113	 18	 1	 2	 2	 7	 0	 1	 0	 0	 940.56	 
10	 114	 6	 1	 0	 2	 14	 1	 2	 0	 0	 858.84	 
10	 115	 15	 0	 2	 1	 12	 1	 1	 2	 0	 1258.68	 
10	 116	 12	 1	 1	 2	 13	 0	 2	 0	 0	 991.54	 
10	 117	 8	 1	 1	 0	 14	 1	 2	 0	 0	 991.94	 
10	 118	 2	 1	 0	 0	 1	 0	 0	 0	 1	 1131.88	 
10	 119	 17	 0	 2	 2	 11	 0	 1	 2	 0	 1207.14	 
10	 120	 10	 1	 1	 1	 15	 0	 2	 1	 0	 940.00	 
10	 121	 17	 0	 2	 2	 5	 0	 0	 2	 0	 872.72	 
10	 122	 10	 1	 1	 1	 10	 1	 1	 1	 1	 925.37	 
10	 123	 4	 1	 0	 1	 1	 0	 0	 0	 1	 1126.79	 
10	 124	 7	 0	 1	 0	 2	 1	 0	 0	 0	 1332.02	 
10	 125	 4	 1	 0	 1	 2	 1	 0	 0	 1	 812.09	 
10	 126	 5	 0	 0	 2	 5	 0	 0	 2	 1	 992.50	 
10	 127	 8	 1	 1	 0	 6	 1	 0	 2	 0	 863.28	 
10	 128	 18	 1	 2	 2	 13	 0	 2	 0	 1	 1059.22	 
10	 129	 4	 1	 0	 1	 8	 1	 1	 0	 0	 1130.08	 
10	 130	 1	 0	 0	 0	 5	 0	 0	 2	 1	 1135.28	 
10	 131	 11	 0	 1	 2	 9	 0	 1	 1	 1	 1129.71	 
10	 132	 14	 1	 2	 0	 3	 0	 0	 1	 0	 1203.39	 
10	 133	 4	 1	 0	 1	 14	 1	 2	 0	 0	 998.05	 
10	 134	 8	 1	 1	 0	 1	 0	 0	 0	 0	 1002.13	 
10	 135	 17	 0	 2	 2	 14	 1	 2	 0	 1	 1128.42	 
10	 136	 13	 0	 2	 0	 6	 1	 0	 2	 0	 1337.32	 
10	 137	 15	 0	 2	 1	 13	 0	 2	 0	 1	 1067.08	 
10	 138	 8	 1	 1	 0	 13	 0	 2	 0	 0	 1007.34	 
10	 139	 18	 1	 2	 2	 11	 0	 1	 2	 0	 1159.39	 
10	 140	 4	 1	 0	 1	 10	 1	 1	 1	 0	 1221.79	 
10	 141	 15	 0	 2	 1	 6	 1	 0	 2	 0	 1331.43	 
10	 142	 5	 0	 0	 2	 10	 1	 1	 1	 0	 1198.65	 
10	 143	 7	 0	 1	 0	 3	 0	 0	 1	 0	 1128.96	 
10	 144	 5	 0	 0	 2	 8	 1	 1	 0	 0	 1002.33	 
10	 145	 3	 0	 0	 1	 8	 1	 1	 0	 0	 939.06	 
10	 146	 8	 1	 1	 0	 5	 0	 0	 2	 0	 1068.91	 
10	 147	 9	 0	 1	 1	 8	 1	 1	 0	 1	 1062.90	 
10	 148	 13	 0	 2	 0	 8	 1	 1	 0	 0	 868.58	 
10	 149	 5	 0	 0	 2	 11	 0	 1	 2	 0	 930.84	 
10	 150	 2	 1	 0	 0	 17	 0	 2	 2	 0	 1133.46	 
10	 151	 15	 0	 2	 1	 3	 0	 0	 1	 0	 1260.64	 
10	 152	 8	 1	 1	 0	 18	 1	 2	 2	 0	 1128.44	 
10	 153	 14	 1	 2	 0	 12	 1	 1	 2	 0	 1156.27	 
10	 154	 17	 0	 2	 2	 18	 1	 2	 2	 1	 1064.61	 
10	 155	 15	 0	 2	 1	 1	 0	 0	 0	 0	 1203.42	 
10	 156	 4	 1	 0	 1	 16	 1	 2	 1	 0	 864.74	 
10	 157	 2	 1	 0	 0	 16	 1	 2	 1	 0	 1064.12	 
10	 158	 5	 0	 0	 2	 17	 0	 2	 2	 0	 1004.40	 
10	 159	 5	 0	 0	 2	 15	 0	 2	 1	 0	 862.12	 
10	 160	 17	 0	 2	 2	 6	 1	 0	 2	 0	 1077.36	 
10	 161	 18	 1	 2	 2	 12	 1	 1	 2	 0	 1135.38	 
10	 162	 11	 0	 1	 2	 11	 0	 1	 2	 1	 1143.10	 
10	 163	 11	 0	 1	 2	 12	 1	 1	 2	 1	 1002.36	 
10	 164	 3	 0	 0	 1	 1	 0	 0	 0	 1	 1869.87	 
10	 165	 14	 1	 2	 0	 6	 1	 0	 2	 0	 1006.42	 
10	 166	 1	 0	 0	 0	 17	 0	 2	 2	 0	 1461.13	 
10	 167	 12	 1	 1	 2	 12	 1	 1	 2	 1	 1070.27	 
10	 168	 15	 0	 2	 1	 5	 0	 0	 2	 0	 1325.40	 
10	 169	 3	 0	 0	 1	 6	 1	 0	 2	 1	 1127.78	 
10	 170	 15	 0	 2	 1	 15	 0	 2	 1	 1	 1063.33	 
10	 171	 12	 1	 1	 2	 2	 1	 0	 0	 0	 870.38	 
10	 172	 16	 1	 2	 1	 10	 1	 1	 1	 0	 1069.18	 
10	 173	 9	 0	 1	 1	 11	 0	 1	 2	 1	 1064.20	 
10	 174	 7	 0	 1	 0	 11	 0	 1	 2	 1	 1001.67	 
10	 175	 10	 1	 1	 1	 9	 0	 1	 1	 1	 1140.25	 
10	 176	 5	 0	 0	 2	 2	 1	 0	 0	 1	 1268.99	 
10	 177	 11	 0	 1	 2	 18	 1	 2	 2	 0	 1134.92	 
10	 178	 8	 1	 1	 0	 16	 1	 2	 1	 0	 1125.29	 
10	 179	 2	 1	 0	 0	 3	 0	 0	 1	 1	 1003.38	 
10	 180	 7	 0	 1	 0	 17	 0	 2	 2	 0	 1058.99	 
10	 181	 8	 1	 1	 0	 9	 0	 1	 1	 1	 1068.22	 
10	 182	 4	 1	 0	 1	 18	 1	 2	 2	 0	 859.30	 
10	 183	 2	 1	 0	 0	 18	 1	 2	 2	 0	 874.36	 
10	 184	 15	 0	 2	 1	 10	 1	 1	 1	 0	 872.41	 
10	 185	 11	 0	 1	 2	 16	 1	 2	 1	 0	 885.51	 
10	 186	 2	 1	 0	 0	 4	 1	 0	 1	 1	 736.26	 
10	 187	 11	 0	 1	 2	 4	 1	 0	 1	 0	 1125.48	 
10	 188	 10	 1	 1	 1	 17	 0	 2	 2	 0	 868.09	 
10	 189	 3	 0	 0	 1	 13	 0	 2	 0	 0	 1064.39	 
10	 190	 7	 0	 1	 0	 15	 0	 2	 1	 0	 936.89	 
10	 191	 17	 0	 2	 2	 3	 0	 0	 1	 0	 1136.90	 
10	 192	 17	 0	 2	 2	 4	 1	 0	 1	 0	 934.34	 
10	 193	 7	 0	 1	 0	 5	 0	 0	 2	 0	 868.49	 
10	 194	 17	 0	 2	 2	 7	 0	 1	 0	 0	 1135.51	 
10	 195	 3	 0	 0	 1	 10	 1	 1	 1	 0	 991.51	 
10	 196	 16	 1	 2	 1	 8	 1	 1	 0	 0	 928.98	 
10	 197	 6	 1	 0	 2	 6	 1	 0	 2	 1	 796.80	 
10	 198	 17	 0	 2	 2	 16	 1	 2	 1	 1	 992.62	 
10	 199	 14	 1	 2	 0	 10	 1	 1	 1	 0	 1274.03	 
10	 200	 14	 1	 2	 0	 18	 1	 2	 2	 1	 938.31	 
10	 201	 5	 0	 0	 2	 4	 1	 0	 1	 1	 858.53	 
10	 202	 14	 1	 2	 0	 17	 0	 2	 2	 1	 1074.59	 
10	 203	 3	 0	 0	 1	 12	 1	 1	 2	 0	 928.93	 
10	 204	 6	 1	 0	 2	 1	 0	 0	 0	 1	 994.35	 
10	 205	 12	 1	 1	 2	 18	 1	 2	 2	 0	 1204.64	 
10	 206	 15	 0	 2	 1	 9	 0	 1	 1	 0	 997.10	 
10	 207	 1	 0	 0	 0	 7	 0	 1	 0	 0	 933.05	 
10	 208	 11	 0	 1	 2	 5	 0	 0	 2	 0	 1202.68	 
10	 209	 6	 1	 0	 2	 11	 0	 1	 2	 0	 1268.32	 
10	 210	 12	 1	 1	 2	 9	 0	 1	 1	 1	 997.74	 
10	 211	 11	 0	 1	 2	 3	 0	 0	 1	 0	 1127.67	 
10	 212	 4	 1	 0	 1	 11	 0	 1	 2	 0	 1342.15	 
10	 213	 8	 1	 1	 0	 11	 0	 1	 2	 1	 1525.85	 
10	 214	 13	 0	 2	 0	 9	 0	 1	 1	 0	 1670.38	 
10	 215	 16	 1	 2	 1	 5	 0	 0	 2	 0	 1730.09	 
10	 216	 5	 0	 0	 2	 1	 0	 0	 0	 1	 1079.84	 
10	 217	 15	 0	 2	 1	 17	 0	 2	 2	 1	 1138.19	 
10	 218	 6	 1	 0	 2	 10	 1	 1	 1	 0	 1130.04	 
10	 219	 9	 0	 1	 1	 10	 1	 1	 1	 1	 1002.04	 
10	 220	 11	 0	 1	 2	 2	 1	 0	 0	 0	 1140.08	 
10	 221	 12	 1	 1	 2	 17	 0	 2	 2	 0	 1531.84	 
10	 222	 14	 1	 2	 0	 2	 1	 0	 0	 0	 1040.27	 
10	 223	 11	 0	 1	 2	 7	 0	 1	 0	 1	 1008.56	 
10	 224	 4	 1	 0	 1	 3	 0	 0	 1	 1	 1062.71	 
10	 225	 16	 1	 2	 1	 14	 1	 2	 0	 1	 1005.24	 
10	 226	 16	 1	 2	 1	 12	 1	 1	 2	 0	 924.92	 
10	 227	 6	 1	 0	 2	 7	 0	 1	 0	 0	 1125.03	 
10	 228	 15	 0	 2	 1	 7	 0	 1	 0	 0	 1264.48	 
10	 229	 4	 1	 0	 1	 7	 0	 1	 0	 0	 994.47	 
10	 230	 1	 0	 0	 0	 16	 1	 2	 1	 0	 936.11	 
10	 231	 14	 1	 2	 0	 9	 0	 1	 1	 0	 1336.81	 
10	 232	 9	 0	 1	 1	 9	 0	 1	 1	 1	 935.18	 
10	 233	 13	 0	 2	 0	 13	 0	 2	 0	 1	 935.45	 
10	 234	 9	 0	 1	 1	 13	 0	 2	 0	 0	 1269.23	 
10	 235	 7	 0	 1	 0	 7	 0	 1	 0	 1	 1069.31	 
10	 236	 9	 0	 1	 1	 5	 0	 0	 2	 0	 924.68	 
10	 237	 9	 0	 1	 1	 12	 1	 1	 2	 1	 941.34	 
10	 238	 10	 1	 1	 1	 16	 1	 2	 1	 0	 994.01	 
10	 239	 13	 0	 2	 0	 2	 1	 0	 0	 0	 1065.29	 
10	 240	 10	 1	 1	 1	 5	 0	 0	 2	 0	 1340.47	 
10	 241	 10	 1	 1	 1	 2	 1	 0	 0	 0	 1141.71	 
10	 242	 14	 1	 2	 0	 13	 0	 2	 0	 1	 1199.63	 
10	 243	 18	 1	 2	 2	 9	 0	 1	 1	 0	 1058.79	 
10	 244	 1	 0	 0	 0	 6	 1	 0	 2	 1	 1134.77	 
10	 245	 10	 1	 1	 1	 11	 0	 1	 2	 1	 1008.88	 
10	 246	 12	 1	 1	 2	 8	 1	 1	 0	 1	 928.39	 
10	 247	 16	 1	 2	 1	 17	 0	 2	 2	 1	 862.16	 
10	 248	 9	 0	 1	 1	 4	 1	 0	 1	 0	 874.04	 
10	 249	 11	 0	 1	 2	 13	 0	 2	 0	 0	 1205.79	 
10	 250	 2	 1	 0	 0	 2	 1	 0	 0	 1	 935.86	 
10	 251	 18	 1	 2	 2	 8	 1	 1	 0	 0	 1135.98	 
10	 252	 9	 0	 1	 1	 17	 0	 2	 2	 0	 1331.37	 
10	 253	 17	 0	 2	 2	 12	 1	 1	 2	 0	 1465.11	 
10	 254	 11	 0	 1	 2	 15	 0	 2	 1	 0	 1069.95	 
10	 255	 6	 1	 0	 2	 13	 0	 2	 0	 0	 1264.13	 
10	 256	 10	 1	 1	 1	 14	 1	 2	 0	 0	 929.09	 
10	 257	 2	 1	 0	 0	 12	 1	 1	 2	 0	 994.31	 
10	 258	 4	 1	 0	 1	 9	 0	 1	 1	 0	 1020.57	 
10	 259	 1	 0	 0	 0	 15	 0	 2	 1	 0	 1007.99	 
10	 260	 1	 0	 0	 0	 18	 1	 2	 2	 0	 998.18	 
10	 261	 7	 0	 1	 0	 14	 1	 2	 0	 0	 1068.82	 
10	 262	 6	 1	 0	 2	 8	 1	 1	 0	 0	 873.19	 
10	 263	 7	 0	 1	 0	 10	 1	 1	 1	 1	 1072.63	 
10	 264	 4	 1	 0	 1	 12	 1	 1	 2	 0	 862.89	 
10	 265	 7	 0	 1	 0	 6	 1	 0	 2	 0	 1075.02	 
10	 266	 14	 1	 2	 0	 7	 0	 1	 0	 0	 1270.28	 
10	 267	 8	 1	 1	 0	 8	 1	 1	 0	 1	 862.45	 
10	 268	 13	 0	 2	 0	 15	 0	 2	 1	 1	 931.10	 
10	 269	 13	 0	 2	 0	 14	 1	 2	 0	 1	 994.11	 
10	 270	 3	 0	 0	 1	 17	 0	 2	 2	 0	 1398.49	 
10	 271	 9	 0	 1	 1	 14	 1	 2	 0	 0	 1134.66	 
10	 272	 12	 1	 1	 2	 16	 1	 2	 1	 0	 996.58	 
10	 273	 15	 0	 2	 1	 4	 1	 0	 1	 0	 1198.47	 
10	 274	 18	 1	 2	 2	 5	 0	 0	 2	 0	 1064.94	 
10	 275	 3	 0	 0	 1	 14	 1	 2	 0	 0	 1270.43	 
10	 276	 7	 0	 1	 0	 4	 1	 0	 1	 0	 1001.25	 
10	 277	 12	 1	 1	 2	 15	 0	 2	 1	 0	 1136.31	 
10	 278	 12	 1	 1	 2	 10	 1	 1	 1	 1	 929.71	 
10	 279	 18	 1	 2	 2	 14	 1	 2	 0	 1	 929.69	 
10	 280	 11	 0	 1	 2	 10	 1	 1	 1	 1	 928.73	 
10	 281	 12	 1	 1	 2	 7	 0	 1	 0	 1	 1063.57	 
10	 282	 9	 0	 1	 1	 18	 1	 2	 2	 0	 1002.13	 
10	 283	 8	 1	 1	 0	 17	 0	 2	 2	 0	 1269.72	 
10	 284	 7	 0	 1	 0	 16	 1	 2	 1	 0	 1357.58	 
10	 285	 10	 1	 1	 1	 3	 0	 0	 1	 0	 1259.72	 
10	 286	 13	 0	 2	 0	 12	 1	 1	 2	 0	 1192.53	 
10	 287	 3	 0	 0	 1	 15	 0	 2	 1	 0	 1803.63	 
10	 288	 7	 0	 1	 0	 18	 1	 2	 2	 0	 1259.15	 
10	 289	 16	 1	 2	 1	 16	 1	 2	 1	 1	 1003.21	 
10	 290	 17	 0	 2	 2	 10	 1	 1	 1	 0	 1261.63	 
10	 291	 16	 1	 2	 1	 6	 1	 0	 2	 0	 1061.52	 
10	 292	 13	 0	 2	 0	 16	 1	 2	 1	 1	 1132.37	 
10	 293	 14	 1	 2	 0	 4	 1	 0	 1	 0	 858.36	 
10	 294	 3	 0	 0	 1	 3	 0	 0	 1	 1	 1135.50	 
10	 295	 6	 1	 0	 2	 15	 0	 2	 1	 0	 862.12	 
10	 296	 5	 0	 0	 2	 14	 1	 2	 0	 0	 860.90	 
10	 297	 17	 0	 2	 2	 17	 0	 2	 2	 1	 1125.59	 
10	 298	 6	 1	 0	 2	 17	 0	 2	 2	 0	 868.77	 
10	 299	 13	 0	 2	 0	 4	 1	 0	 1	 0	 798.76	 
10	 300	 1	 0	 0	 0	 8	 1	 1	 0	 0	 1131.17	 
10	 301	 2	 1	 0	 0	 9	 0	 1	 1	 0	 930.39	 
10	 302	 18	 1	 2	 2	 1	 0	 0	 0	 0	 1130.74	 
10	 303	 3	 0	 0	 1	 18	 1	 2	 2	 0	 1006.90	 
10	 304	 9	 0	 1	 1	 16	 1	 2	 1	 0	 874.87	 
10	 305	 5	 0	 0	 2	 12	 1	 1	 2	 0	 1140.03	 
10	 306	 3	 0	 0	 1	 11	 0	 1	 2	 0	 997.35	 
10	 307	 6	 1	 0	 2	 2	 1	 0	 0	 1	 936.97	 
10	 308	 18	 1	 2	 2	 6	 1	 0	 2	 0	 934.97	 
10	 309	 16	 1	 2	 1	 9	 0	 1	 1	 0	 1071.85	 
10	 310	 14	 1	 2	 0	 14	 1	 2	 0	 1	 992.94	 
10	 311	 17	 0	 2	 2	 1	 0	 0	 0	 0	 1198.13	 
10	 312	 2	 1	 0	 0	 7	 0	 1	 0	 0	 941.37	 
10	 313	 2	 1	 0	 0	 6	 1	 0	 2	 1	 725.76	 
10	 314	 6	 1	 0	 2	 12	 1	 1	 2	 0	 863.71	 
10	 315	 8	 1	 1	 0	 3	 0	 0	 1	 0	 931.05	 
10	 316	 18	 1	 2	 2	 17	 0	 2	 2	 1	 1063.38	 
10	 317	 8	 1	 1	 0	 4	 1	 0	 1	 0	 936.64	 
10	 318	 8	 1	 1	 0	 2	 1	 0	 0	 0	 1070.76	 
10	 319	 10	 1	 1	 1	 1	 0	 0	 0	 0	 1207.50	 
10	 320	 14	 1	 2	 0	 16	 1	 2	 1	 1	 1008.07	 
10	 321	 4	 1	 0	 1	 15	 0	 2	 1	 0	 929.83	 
10	 322	 18	 1	 2	 2	 16	 1	 2	 1	 1	 1060.49	 
10	 323	 12	 1	 1	 2	 11	 0	 1	 2	 1	 1065.32	 
10	 324	 17	 0	 2	 2	 2	 1	 0	 0	 0	 1003.84	 
