subject	 trial	 image1	 image1tex	 image1shape	 image1scene	 image2	 image2tex	 image2shape	 image2scene	 answer	 RT	
4	 27	 15	 0	 2	 1	 3	 0	 0	 1	 0	 2614.43	 
4	 28	 6	 1	 0	 2	 15	 0	 2	 1	 0	 2534.11	 
4	 29	 11	 0	 1	 2	 9	 0	 1	 1	 1	 2807.24	 
4	 30	 7	 0	 1	 0	 9	 0	 1	 1	 1	 10300.98	 
4	 31	 4	 1	 0	 1	 10	 1	 1	 1	 0	 1037.16	 
4	 32	 3	 0	 0	 1	 6	 1	 0	 2	 0	 2187.18	 
4	 33	 5	 0	 0	 2	 9	 0	 1	 1	 0	 1401.05	 
4	 34	 4	 1	 0	 1	 15	 0	 2	 1	 0	 1531.95	 
4	 35	 16	 1	 2	 1	 14	 1	 2	 0	 1	 1426.83	 
4	 36	 3	 0	 0	 1	 11	 0	 1	 2	 0	 1081.10	 
4	 37	 18	 1	 2	 2	 7	 0	 1	 0	 0	 1283.51	 
4	 38	 10	 1	 1	 1	 17	 0	 2	 2	 0	 1264.53	 
4	 39	 13	 0	 2	 0	 10	 1	 1	 1	 0	 1270.52	 
4	 40	 7	 0	 1	 0	 13	 0	 2	 0	 0	 1222.83	 
4	 41	 17	 0	 2	 2	 5	 0	 0	 2	 0	 1234.73	 
4	 42	 9	 0	 1	 1	 13	 0	 2	 0	 0	 1074.22	 
4	 43	 4	 1	 0	 1	 17	 0	 2	 2	 0	 1216.41	 
4	 44	 18	 1	 2	 2	 2	 1	 0	 0	 0	 1221.37	 
4	 45	 2	 1	 0	 0	 15	 0	 2	 1	 0	 1137.71	 
4	 46	 3	 0	 0	 1	 1	 0	 0	 0	 1	 1558.86	 
4	 47	 9	 0	 1	 1	 3	 0	 0	 1	 1	 1553.31	 
4	 48	 1	 0	 0	 0	 9	 0	 1	 1	 0	 1135.17	 
4	 49	 16	 1	 2	 1	 9	 0	 1	 1	 0	 1761.23	 
4	 50	 17	 0	 2	 2	 3	 0	 0	 1	 0	 1063.00	 
4	 51	 1	 0	 0	 0	 6	 1	 0	 2	 0	 3832.36	 
4	 52	 6	 1	 0	 2	 9	 0	 1	 1	 0	 2646.73	 
4	 53	 3	 0	 0	 1	 3	 0	 0	 1	 1	 1579.91	 
4	 54	 3	 0	 0	 1	 14	 1	 2	 0	 0	 1279.90	 
4	 55	 9	 0	 1	 1	 9	 0	 1	 1	 1	 1240.42	 
4	 56	 1	 0	 0	 0	 16	 1	 2	 1	 0	 1067.70	 
4	 57	 18	 1	 2	 2	 9	 0	 1	 1	 0	 2286.84	 
4	 58	 17	 0	 2	 2	 7	 0	 1	 0	 0	 1527.60	 
4	 59	 18	 1	 2	 2	 5	 0	 0	 2	 0	 1064.92	 
4	 60	 13	 0	 2	 0	 3	 0	 0	 1	 0	 1001.88	 
4	 61	 14	 1	 2	 0	 2	 1	 0	 0	 0	 1081.77	 
4	 62	 13	 0	 2	 0	 8	 1	 1	 0	 0	 1083.67	 
4	 63	 18	 1	 2	 2	 4	 1	 0	 1	 0	 1155.24	 
4	 64	 10	 1	 1	 1	 1	 0	 0	 0	 0	 1270.69	 
4	 65	 12	 1	 1	 2	 12	 1	 1	 2	 1	 1084.18	 
4	 66	 14	 1	 2	 0	 14	 1	 2	 0	 0	 939.26	 
4	 67	 18	 1	 2	 2	 8	 1	 1	 0	 0	 1276.95	 
4	 68	 2	 1	 0	 0	 13	 0	 2	 0	 0	 1005.44	 
4	 69	 15	 0	 2	 1	 6	 1	 0	 2	 0	 1024.73	 
4	 70	 16	 1	 2	 1	 4	 1	 0	 1	 0	 1144.59	 
4	 71	 8	 1	 1	 0	 1	 0	 0	 0	 0	 2545.71	 
4	 72	 18	 1	 2	 2	 14	 1	 2	 0	 1	 1495.44	 
4	 73	 11	 0	 1	 2	 3	 0	 0	 1	 0	 2151.70	 
4	 74	 17	 0	 2	 2	 14	 1	 2	 0	 1	 2136.76	 
4	 75	 14	 1	 2	 0	 8	 1	 1	 0	 0	 1055.36	 
4	 76	 17	 0	 2	 2	 16	 1	 2	 1	 1	 1075.73	 
4	 77	 15	 0	 2	 1	 4	 1	 0	 1	 0	 1148.03	 
4	 78	 11	 0	 1	 2	 12	 1	 1	 2	 1	 1205.15	 
4	 79	 5	 0	 0	 2	 13	 0	 2	 0	 0	 1798.51	 
4	 80	 9	 0	 1	 1	 16	 1	 2	 1	 0	 2350.70	 
4	 81	 16	 1	 2	 1	 17	 0	 2	 2	 1	 1437.56	 
4	 82	 16	 1	 2	 1	 6	 1	 0	 2	 0	 1002.12	 
4	 83	 13	 0	 2	 0	 17	 0	 2	 2	 1	 1086.99	 
4	 84	 17	 0	 2	 2	 15	 0	 2	 1	 1	 2317.64	 
4	 85	 3	 0	 0	 1	 17	 0	 2	 2	 0	 1137.13	 
4	 86	 1	 0	 0	 0	 8	 1	 1	 0	 0	 1603.85	 
4	 87	 15	 0	 2	 1	 9	 0	 1	 1	 0	 2755.29	 
4	 88	 1	 0	 0	 0	 2	 1	 0	 0	 0	 1212.66	 
4	 89	 10	 1	 1	 1	 11	 0	 1	 2	 1	 2245.76	 
4	 90	 4	 1	 0	 1	 12	 1	 1	 2	 0	 2039.37	 
4	 91	 14	 1	 2	 0	 11	 0	 1	 2	 0	 1952.44	 
4	 92	 1	 0	 0	 0	 15	 0	 2	 1	 0	 1325.58	 
4	 93	 13	 0	 2	 0	 6	 1	 0	 2	 0	 1372.36	 
4	 94	 17	 0	 2	 2	 9	 0	 1	 1	 0	 2510.86	 
4	 95	 10	 1	 1	 1	 15	 0	 2	 1	 0	 1212.02	 
4	 96	 1	 0	 0	 0	 11	 0	 1	 2	 0	 2505.96	 
4	 97	 13	 0	 2	 0	 7	 0	 1	 0	 0	 1958.49	 
4	 98	 2	 1	 0	 0	 4	 1	 0	 1	 1	 1082.41	 
4	 99	 3	 0	 0	 1	 15	 0	 2	 1	 0	 1402.99	 
4	 100	 18	 1	 2	 2	 12	 1	 1	 2	 0	 996.89	 
4	 101	 16	 1	 2	 1	 13	 0	 2	 0	 1	 1209.84	 
4	 102	 6	 1	 0	 2	 6	 1	 0	 2	 1	 1139.60	 
4	 103	 11	 0	 1	 2	 7	 0	 1	 0	 1	 141.41	 
4	 104	 12	 1	 1	 2	 2	 1	 0	 0	 0	 1269.73	 
4	 105	 9	 0	 1	 1	 12	 1	 1	 2	 1	 1330.66	 
4	 106	 16	 1	 2	 1	 11	 0	 1	 2	 0	 1225.45	 
4	 107	 7	 0	 1	 0	 14	 1	 2	 0	 0	 1207.29	 
4	 108	 6	 1	 0	 2	 17	 0	 2	 2	 0	 1870.20	 
4	 109	 11	 0	 1	 2	 13	 0	 2	 0	 0	 2011.97	 
4	 110	 5	 0	 0	 2	 3	 0	 0	 1	 1	 1286.48	 
4	 111	 11	 0	 1	 2	 18	 1	 2	 2	 0	 1208.77	 
4	 112	 15	 0	 2	 1	 18	 1	 2	 2	 1	 2206.39	 
4	 113	 14	 1	 2	 0	 3	 0	 0	 1	 0	 1348.00	 
4	 114	 10	 1	 1	 1	 8	 1	 1	 0	 1	 1281.88	 
4	 115	 11	 0	 1	 2	 4	 1	 0	 1	 0	 1141.57	 
4	 116	 4	 1	 0	 1	 4	 1	 0	 1	 1	 1012.76	 
4	 117	 17	 0	 2	 2	 2	 1	 0	 0	 0	 1237.06	 
4	 118	 14	 1	 2	 0	 10	 1	 1	 1	 0	 1202.30	 
4	 119	 17	 0	 2	 2	 1	 0	 0	 0	 0	 1105.73	 
4	 120	 5	 0	 0	 2	 10	 1	 1	 1	 0	 1550.82	 
4	 121	 7	 0	 1	 0	 11	 0	 1	 2	 1	 1139.16	 
4	 122	 8	 1	 1	 0	 15	 0	 2	 1	 0	 1221.43	 
4	 123	 15	 0	 2	 1	 14	 1	 2	 0	 1	 1482.93	 
4	 124	 7	 0	 1	 0	 6	 1	 0	 2	 0	 1140.85	 
4	 125	 1	 0	 0	 0	 7	 0	 1	 0	 0	 1478.21	 
4	 126	 16	 1	 2	 1	 7	 0	 1	 0	 0	 1336.87	 
4	 127	 18	 1	 2	 2	 11	 0	 1	 2	 0	 1267.35	 
4	 128	 16	 1	 2	 1	 1	 0	 0	 0	 0	 1333.13	 
4	 129	 2	 1	 0	 0	 3	 0	 0	 1	 0	 1140.79	 
4	 130	 8	 1	 1	 0	 10	 1	 1	 1	 1	 1092.90	 
4	 131	 14	 1	 2	 0	 16	 1	 2	 1	 1	 1537.66	 
4	 132	 7	 0	 1	 0	 1	 0	 0	 0	 0	 1294.46	 
4	 133	 8	 1	 1	 0	 2	 1	 0	 0	 0	 1090.69	 
4	 134	 8	 1	 1	 0	 18	 1	 2	 2	 0	 1072.31	 
4	 135	 17	 0	 2	 2	 13	 0	 2	 0	 1	 1005.22	 
4	 136	 1	 0	 0	 0	 13	 0	 2	 0	 0	 1212.58	 
4	 137	 17	 0	 2	 2	 4	 1	 0	 1	 0	 1474.84	 
4	 138	 15	 0	 2	 1	 7	 0	 1	 0	 0	 1264.77	 
4	 139	 15	 0	 2	 1	 16	 1	 2	 1	 1	 1201.97	 
4	 140	 5	 0	 0	 2	 17	 0	 2	 2	 0	 2360.38	 
4	 141	 16	 1	 2	 1	 8	 1	 1	 0	 0	 2287.45	 
4	 142	 11	 0	 1	 2	 10	 1	 1	 1	 1	 1162.18	 
4	 143	 14	 1	 2	 0	 13	 0	 2	 0	 1	 1071.20	 
4	 144	 8	 1	 1	 0	 9	 0	 1	 1	 1	 940.93	 
4	 145	 1	 0	 0	 0	 12	 1	 1	 2	 0	 1740.53	 
4	 146	 7	 0	 1	 0	 10	 1	 1	 1	 1	 1273.77	 
4	 147	 13	 0	 2	 0	 13	 0	 2	 0	 1	 1143.43	 
4	 148	 1	 0	 0	 0	 17	 0	 2	 2	 0	 1344.09	 
4	 149	 5	 0	 0	 2	 2	 1	 0	 0	 0	 8378.09	 
4	 150	 1	 0	 0	 0	 10	 1	 1	 1	 0	 2376.28	 
4	 151	 7	 0	 1	 0	 7	 0	 1	 0	 1	 1616.22	 
4	 152	 10	 1	 1	 1	 18	 1	 2	 2	 0	 1038.97	 
4	 153	 18	 1	 2	 2	 6	 1	 0	 2	 0	 1140.00	 
4	 154	 14	 1	 2	 0	 4	 1	 0	 1	 0	 1209.36	 
4	 155	 13	 0	 2	 0	 5	 0	 0	 2	 0	 1573.09	 
4	 156	 4	 1	 0	 1	 5	 0	 0	 2	 0	 1533.63	 
4	 157	 10	 1	 1	 1	 16	 1	 2	 1	 0	 1006.70	 
4	 158	 13	 0	 2	 0	 15	 0	 2	 1	 1	 1075.50	 
4	 159	 4	 1	 0	 1	 18	 1	 2	 2	 0	 1033.52	 
4	 160	 13	 0	 2	 0	 11	 0	 1	 2	 0	 1271.15	 
4	 161	 5	 0	 0	 2	 7	 0	 1	 0	 1	 2583.50	 
4	 162	 11	 0	 1	 2	 11	 0	 1	 2	 1	 2188.82	 
4	 163	 13	 0	 2	 0	 9	 0	 1	 1	 0	 1207.46	 
4	 164	 12	 1	 1	 2	 17	 0	 2	 2	 0	 1143.51	 
4	 165	 16	 1	 2	 1	 16	 1	 2	 1	 1	 1069.38	 
4	 166	 8	 1	 1	 0	 3	 0	 0	 1	 1	 3843.39	 
4	 167	 13	 0	 2	 0	 4	 1	 0	 1	 0	 1208.59	 
4	 168	 6	 1	 0	 2	 18	 1	 2	 2	 0	 1068.41	 
4	 169	 6	 1	 0	 2	 1	 0	 0	 0	 0	 1081.71	 
4	 170	 5	 0	 0	 2	 16	 1	 2	 1	 0	 1461.00	 
4	 171	 4	 1	 0	 1	 7	 0	 1	 0	 0	 1938.13	 
4	 172	 6	 1	 0	 2	 7	 0	 1	 0	 0	 1404.78	 
4	 173	 5	 0	 0	 2	 14	 1	 2	 0	 0	 1268.04	 
4	 174	 10	 1	 1	 1	 13	 0	 2	 0	 0	 1152.28	 
4	 175	 15	 0	 2	 1	 12	 1	 1	 2	 0	 1064.57	 
4	 176	 16	 1	 2	 1	 18	 1	 2	 2	 1	 1075.65	 
4	 177	 1	 0	 0	 0	 18	 1	 2	 2	 0	 999.27	 
4	 178	 2	 1	 0	 0	 7	 0	 1	 0	 0	 1142.85	 
4	 179	 16	 1	 2	 1	 2	 1	 0	 0	 0	 936.86	 
4	 180	 4	 1	 0	 1	 6	 1	 0	 2	 1	 1071.31	 
4	 181	 12	 1	 1	 2	 4	 1	 0	 1	 0	 1077.03	 
4	 182	 18	 1	 2	 2	 10	 1	 1	 1	 0	 951.11	 
4	 183	 15	 0	 2	 1	 11	 0	 1	 2	 0	 3395.09	 
4	 184	 8	 1	 1	 0	 14	 1	 2	 0	 0	 1239.33	 
4	 185	 17	 0	 2	 2	 8	 1	 1	 0	 0	 2322.04	 
4	 186	 14	 1	 2	 0	 12	 1	 1	 2	 0	 2393.95	 
4	 187	 16	 1	 2	 1	 5	 0	 0	 2	 0	 2327.82	 
4	 188	 5	 0	 0	 2	 4	 1	 0	 1	 0	 2381.66	 
4	 189	 3	 0	 0	 1	 10	 1	 1	 1	 0	 2473.07	 
4	 190	 11	 0	 1	 2	 2	 1	 0	 0	 0	 2353.53	 
4	 191	 6	 1	 0	 2	 2	 1	 0	 0	 1	 1028.02	 
4	 192	 16	 1	 2	 1	 3	 0	 0	 1	 0	 2385.96	 
4	 193	 15	 0	 2	 1	 1	 0	 0	 0	 0	 1834.99	 
4	 194	 9	 0	 1	 1	 18	 1	 2	 2	 1	 1526.14	 
4	 195	 5	 0	 0	 2	 11	 0	 1	 2	 0	 2230.58	 
4	 196	 2	 1	 0	 0	 17	 0	 2	 2	 0	 1271.76	 
4	 197	 13	 0	 2	 0	 14	 1	 2	 0	 1	 1204.06	 
4	 198	 15	 0	 2	 1	 2	 1	 0	 0	 0	 2021.58	 
4	 199	 1	 0	 0	 0	 1	 0	 0	 0	 1	 1302.66	 
4	 200	 16	 1	 2	 1	 12	 1	 1	 2	 0	 1360.86	 
4	 201	 3	 0	 0	 1	 4	 1	 0	 1	 0	 1214.96	 
4	 202	 14	 1	 2	 0	 6	 1	 0	 2	 0	 940.03	 
4	 203	 10	 1	 1	 1	 12	 1	 1	 2	 1	 1207.68	 
4	 204	 4	 1	 0	 1	 14	 1	 2	 0	 0	 1067.27	 
4	 205	 9	 0	 1	 1	 17	 0	 2	 2	 0	 1626.80	 
4	 206	 13	 0	 2	 0	 1	 0	 0	 0	 0	 1264.08	 
4	 207	 15	 0	 2	 1	 8	 1	 1	 0	 0	 975.69	 
4	 208	 6	 1	 0	 2	 14	 1	 2	 0	 0	 805.19	 
4	 209	 10	 1	 1	 1	 6	 1	 0	 2	 0	 1012.45	 
4	 210	 17	 0	 2	 2	 6	 1	 0	 2	 0	 930.79	 
4	 211	 11	 0	 1	 2	 5	 0	 0	 2	 0	 984.71	 
4	 212	 14	 1	 2	 0	 15	 0	 2	 1	 1	 1095.06	 
4	 213	 4	 1	 0	 1	 8	 1	 1	 0	 0	 1000.87	 
4	 214	 2	 1	 0	 0	 12	 1	 1	 2	 0	 930.57	 
4	 215	 11	 0	 1	 2	 8	 1	 1	 0	 1	 1570.22	 
4	 216	 13	 0	 2	 0	 12	 1	 1	 2	 0	 1334.26	 
4	 217	 17	 0	 2	 2	 10	 1	 1	 1	 0	 2216.49	 
4	 218	 3	 0	 0	 1	 13	 0	 2	 0	 0	 1528.67	 
4	 219	 14	 1	 2	 0	 1	 0	 0	 0	 0	 1890.56	 
4	 220	 12	 1	 1	 2	 16	 1	 2	 1	 0	 1064.70	 
4	 221	 9	 0	 1	 1	 7	 0	 1	 0	 1	 1060.10	 
4	 222	 2	 1	 0	 0	 16	 1	 2	 1	 0	 1232.94	 
4	 223	 3	 0	 0	 1	 16	 1	 2	 1	 0	 2332.68	 
4	 224	 1	 0	 0	 0	 4	 1	 0	 1	 0	 2427.52	 
4	 225	 4	 1	 0	 1	 3	 0	 0	 1	 0	 2559.69	 
4	 226	 2	 1	 0	 0	 8	 1	 1	 0	 0	 2464.91	 
4	 227	 5	 0	 0	 2	 18	 1	 2	 2	 0	 2376.26	 
4	 228	 12	 1	 1	 2	 8	 1	 1	 0	 1	 2336.97	 
4	 229	 4	 1	 0	 1	 11	 0	 1	 2	 0	 1288.29	 
4	 230	 6	 1	 0	 2	 13	 0	 2	 0	 0	 1400.04	 
4	 231	 7	 0	 1	 0	 3	 0	 0	 1	 0	 1488.53	 
4	 232	 11	 0	 1	 2	 15	 0	 2	 1	 0	 1157.08	 
4	 233	 6	 1	 0	 2	 12	 1	 1	 2	 0	 952.60	 
4	 234	 9	 0	 1	 1	 4	 1	 0	 1	 0	 1165.18	 
4	 235	 18	 1	 2	 2	 16	 1	 2	 1	 1	 2116.86	 
4	 236	 8	 1	 1	 0	 11	 0	 1	 2	 1	 1135.27	 
4	 237	 3	 0	 0	 1	 7	 0	 1	 0	 0	 1083.40	 
4	 238	 9	 0	 1	 1	 1	 0	 0	 0	 0	 1951.52	 
4	 239	 17	 0	 2	 2	 11	 0	 1	 2	 0	 1150.12	 
4	 240	 12	 1	 1	 2	 6	 1	 0	 2	 0	 1035.11	 
4	 241	 3	 0	 0	 1	 9	 0	 1	 1	 0	 889.82	 
4	 242	 12	 1	 1	 2	 1	 0	 0	 0	 0	 960.48	 
4	 243	 8	 1	 1	 0	 8	 1	 1	 0	 1	 1003.45	 
4	 244	 14	 1	 2	 0	 9	 0	 1	 1	 0	 1025.22	 
4	 245	 8	 1	 1	 0	 17	 0	 2	 2	 0	 1282.34	 
4	 246	 3	 0	 0	 1	 8	 1	 1	 0	 0	 1155.57	 
4	 247	 12	 1	 1	 2	 5	 0	 0	 2	 0	 877.53	 
4	 248	 7	 0	 1	 0	 17	 0	 2	 2	 0	 1230.40	 
4	 249	 3	 0	 0	 1	 2	 1	 0	 0	 0	 1122.76	 
4	 250	 5	 0	 0	 2	 1	 0	 0	 0	 0	 1408.04	 
4	 251	 12	 1	 1	 2	 15	 0	 2	 1	 0	 946.96	 
4	 252	 8	 1	 1	 0	 16	 1	 2	 1	 0	 942.82	 
4	 253	 8	 1	 1	 0	 4	 1	 0	 1	 0	 995.57	 
4	 254	 17	 0	 2	 2	 17	 0	 2	 2	 1	 1234.73	 
4	 255	 6	 1	 0	 2	 5	 0	 0	 2	 0	 1483.17	 
4	 256	 1	 0	 0	 0	 5	 0	 0	 2	 0	 1203.76	 
4	 257	 12	 1	 1	 2	 13	 0	 2	 0	 0	 1209.68	 
4	 258	 9	 0	 1	 1	 14	 1	 2	 0	 0	 932.66	 
4	 259	 10	 1	 1	 1	 10	 1	 1	 1	 1	 1032.82	 
4	 260	 10	 1	 1	 1	 4	 1	 0	 1	 0	 1272.92	 
4	 261	 2	 1	 0	 0	 2	 1	 0	 0	 1	 2040.24	 
4	 262	 18	 1	 2	 2	 1	 0	 0	 0	 0	 1280.12	 
4	 263	 13	 0	 2	 0	 18	 1	 2	 2	 1	 1702.76	 
4	 264	 2	 1	 0	 0	 9	 0	 1	 1	 0	 1347.73	 
4	 265	 6	 1	 0	 2	 11	 0	 1	 2	 0	 1216.11	 
4	 266	 9	 0	 1	 1	 11	 0	 1	 2	 1	 1356.88	 
4	 267	 8	 1	 1	 0	 13	 0	 2	 0	 0	 1167.95	 
4	 268	 5	 0	 0	 2	 12	 1	 1	 2	 0	 2433.66	 
4	 269	 13	 0	 2	 0	 16	 1	 2	 1	 1	 1572.90	 
4	 270	 6	 1	 0	 2	 3	 0	 0	 1	 0	 1830.02	 
4	 271	 6	 1	 0	 2	 8	 1	 1	 0	 0	 2005.75	 
4	 272	 14	 1	 2	 0	 18	 1	 2	 2	 1	 1666.68	 
4	 273	 4	 1	 0	 1	 2	 1	 0	 0	 0	 2525.57	 
4	 274	 4	 1	 0	 1	 13	 0	 2	 0	 0	 1515.34	 
4	 275	 10	 1	 1	 1	 2	 1	 0	 0	 0	 5015.18	 
4	 276	 17	 0	 2	 2	 18	 1	 2	 2	 1	 2144.74	 
4	 277	 15	 0	 2	 1	 13	 0	 2	 0	 1	 1848.64	 
4	 278	 4	 1	 0	 1	 16	 1	 2	 1	 0	 1552.74	 
4	 279	 2	 1	 0	 0	 18	 1	 2	 2	 0	 2297.26	 
4	 280	 5	 0	 0	 2	 15	 0	 2	 1	 0	 2411.88	 
4	 281	 14	 1	 2	 0	 5	 0	 0	 2	 0	 1759.48	 
4	 282	 14	 1	 2	 0	 7	 0	 1	 0	 1	 1625.31	 
4	 283	 15	 0	 2	 1	 15	 0	 2	 1	 1	 1754.97	 
4	 284	 12	 1	 1	 2	 10	 1	 1	 1	 1	 2156.34	 
4	 285	 10	 1	 1	 1	 9	 0	 1	 1	 1	 1473.76	 
4	 286	 18	 1	 2	 2	 17	 0	 2	 2	 1	 1711.47	 
4	 287	 15	 0	 2	 1	 5	 0	 0	 2	 0	 2153.42	 
4	 288	 2	 1	 0	 0	 10	 1	 1	 1	 0	 964.81	 
4	 289	 7	 0	 1	 0	 4	 1	 0	 1	 0	 1465.31	 
4	 290	 16	 1	 2	 1	 10	 1	 1	 1	 0	 1082.59	 
4	 291	 4	 1	 0	 1	 1	 0	 0	 0	 0	 1023.72	 
4	 292	 7	 0	 1	 0	 8	 1	 1	 0	 1	 1073.92	 
4	 293	 7	 0	 1	 0	 16	 1	 2	 1	 0	 2094.67	 
4	 294	 12	 1	 1	 2	 3	 0	 0	 1	 0	 1616.57	 
4	 295	 15	 0	 2	 1	 10	 1	 1	 1	 0	 953.31	 
4	 296	 7	 0	 1	 0	 15	 0	 2	 1	 0	 1400.73	 
4	 297	 2	 1	 0	 0	 1	 0	 0	 0	 0	 1071.23	 
4	 298	 18	 1	 2	 2	 18	 1	 2	 2	 1	 1131.75	 
4	 299	 4	 1	 0	 1	 9	 0	 1	 1	 0	 1039.62	 
4	 300	 2	 1	 0	 0	 11	 0	 1	 2	 0	 1497.61	 
4	 301	 12	 1	 1	 2	 18	 1	 2	 2	 0	 1351.49	 
4	 302	 9	 0	 1	 1	 5	 0	 0	 2	 0	 1532.59	 
4	 303	 14	 1	 2	 0	 17	 0	 2	 2	 1	 1354.21	 
4	 304	 5	 0	 0	 2	 6	 1	 0	 2	 0	 2024.16	 
4	 305	 3	 0	 0	 1	 18	 1	 2	 2	 0	 1694.78	 
4	 306	 9	 0	 1	 1	 6	 1	 0	 2	 0	 1024.89	 
4	 307	 7	 0	 1	 0	 2	 1	 0	 0	 0	 1146.49	 
4	 308	 7	 0	 1	 0	 12	 1	 1	 2	 1	 1209.60	 
4	 309	 10	 1	 1	 1	 3	 0	 0	 1	 0	 1177.28	 
4	 310	 18	 1	 2	 2	 13	 0	 2	 0	 1	 1199.53	 
4	 311	 12	 1	 1	 2	 7	 0	 1	 0	 1	 1062.91	 
4	 312	 3	 0	 0	 1	 12	 1	 1	 2	 0	 1372.09	 
4	 313	 2	 1	 0	 0	 14	 1	 2	 0	 0	 1213.94	 
4	 314	 12	 1	 1	 2	 14	 1	 2	 0	 0	 947.97	 
4	 315	 12	 1	 1	 2	 11	 0	 1	 2	 1	 1065.04	 
4	 316	 15	 0	 2	 1	 17	 0	 2	 2	 1	 1137.76	 
4	 317	 8	 1	 1	 0	 6	 1	 0	 2	 0	 974.43	 
4	 318	 11	 0	 1	 2	 16	 1	 2	 1	 0	 1012.86	 
4	 319	 2	 1	 0	 0	 5	 0	 0	 2	 0	 1093.89	 
4	 320	 11	 0	 1	 2	 6	 1	 0	 2	 0	 1096.93	 
4	 321	 7	 0	 1	 0	 5	 0	 0	 2	 0	 1535.69	 
4	 322	 10	 1	 1	 1	 7	 0	 1	 0	 1	 865.16	 
4	 323	 13	 0	 2	 0	 2	 1	 0	 0	 0	 1003.00	 
4	 324	 9	 0	 1	 1	 10	 1	 1	 1	 1	 1149.71	 
