subject	 trial	 image1	 image1tex	 image1shape	 image1scene	 image2	 image2tex	 image2shape	 image2scene	 answer	 RT	
3	 47	 5	 0	 0	 2	 12	 1	 1	 2	 0	 1830.62	 
3	 48	 12	 1	 1	 2	 9	 0	 1	 1	 1	 1419.25	 
3	 49	 13	 0	 2	 0	 11	 0	 1	 2	 1	 2000.88	 
3	 50	 13	 0	 2	 0	 9	 0	 1	 1	 1	 1555.08	 
3	 51	 8	 1	 1	 0	 4	 1	 0	 1	 0	 962.07	 
3	 52	 9	 0	 1	 1	 18	 1	 2	 2	 1	 2636.17	 
3	 53	 1	 0	 0	 0	 1	 0	 0	 0	 1	 1809.81	 
3	 54	 13	 0	 2	 0	 1	 0	 0	 0	 0	 1478.77	 
3	 55	 13	 0	 2	 0	 16	 1	 2	 1	 1	 2491.36	 
3	 56	 5	 0	 0	 2	 13	 0	 2	 0	 0	 2339.13	 
3	 57	 15	 0	 2	 1	 13	 0	 2	 0	 1	 1802.20	 
3	 58	 16	 1	 2	 1	 8	 1	 1	 0	 0	 1225.21	 
3	 59	 6	 1	 0	 2	 13	 0	 2	 0	 0	 2192.34	 
3	 60	 10	 1	 1	 1	 9	 0	 1	 1	 1	 1550.71	 
3	 61	 7	 0	 1	 0	 3	 0	 0	 1	 0	 1591.12	 
3	 62	 1	 0	 0	 0	 6	 1	 0	 2	 1	 1477.24	 
3	 63	 16	 1	 2	 1	 13	 0	 2	 0	 1	 1203.71	 
3	 64	 18	 1	 2	 2	 13	 0	 2	 0	 1	 1149.02	 
3	 65	 8	 1	 1	 0	 2	 1	 0	 0	 0	 1201.75	 
3	 66	 3	 0	 0	 1	 1	 0	 0	 0	 1	 1600.94	 
3	 67	 4	 1	 0	 1	 11	 0	 1	 2	 0	 2023.00	 
3	 68	 2	 1	 0	 0	 18	 1	 2	 2	 0	 2709.52	 
3	 69	 11	 0	 1	 2	 15	 0	 2	 1	 1	 2195.56	 
3	 70	 13	 0	 2	 0	 15	 0	 2	 1	 1	 947.53	 
3	 71	 15	 0	 2	 1	 17	 0	 2	 2	 1	 1823.31	 
3	 72	 17	 0	 2	 2	 14	 1	 2	 0	 1	 1682.08	 
3	 73	 9	 0	 1	 1	 2	 1	 0	 0	 0	 3135.07	 
3	 74	 1	 0	 0	 0	 14	 1	 2	 0	 0	 1868.20	 
3	 75	 2	 1	 0	 0	 15	 0	 2	 1	 0	 2119.89	 
3	 76	 14	 1	 2	 0	 17	 0	 2	 2	 1	 1471.83	 
3	 77	 6	 1	 0	 2	 5	 0	 0	 2	 1	 1405.38	 
3	 78	 4	 1	 0	 1	 4	 1	 0	 1	 1	 945.56	 
3	 79	 5	 0	 0	 2	 3	 0	 0	 1	 1	 1002.05	 
3	 80	 1	 0	 0	 0	 5	 0	 0	 2	 1	 1150.90	 
3	 81	 15	 0	 2	 1	 18	 1	 2	 2	 1	 1799.10	 
3	 82	 16	 1	 2	 1	 5	 0	 0	 2	 0	 1228.10	 
3	 83	 10	 1	 1	 1	 14	 1	 2	 0	 0	 1845.50	 
3	 84	 7	 0	 1	 0	 12	 1	 1	 2	 1	 2310.83	 
3	 85	 4	 1	 0	 1	 1	 0	 0	 0	 1	 1274.64	 
3	 86	 2	 1	 0	 0	 14	 1	 2	 0	 0	 1495.51	 
3	 87	 10	 1	 1	 1	 6	 1	 0	 2	 0	 1490.60	 
3	 88	 2	 1	 0	 0	 1	 0	 0	 0	 1	 1212.26	 
3	 89	 16	 1	 2	 1	 10	 1	 1	 1	 0	 1965.35	 
3	 90	 4	 1	 0	 1	 2	 1	 0	 0	 1	 1096.99	 
3	 91	 13	 0	 2	 0	 10	 1	 1	 1	 0	 1543.97	 
3	 92	 18	 1	 2	 2	 1	 0	 0	 0	 0	 1804.74	 
3	 93	 7	 0	 1	 0	 5	 0	 0	 2	 0	 1543.69	 
3	 94	 11	 0	 1	 2	 14	 1	 2	 0	 0	 1378.10	 
3	 95	 11	 0	 1	 2	 17	 0	 2	 2	 1	 1436.75	 
3	 96	 2	 1	 0	 0	 6	 1	 0	 2	 1	 1281.99	 
3	 97	 5	 0	 0	 2	 14	 1	 2	 0	 0	 1216.47	 
3	 98	 1	 0	 0	 0	 11	 0	 1	 2	 1	 2543.17	 
3	 99	 2	 1	 0	 0	 10	 1	 1	 1	 0	 1486.92	 
3	 100	 8	 1	 1	 0	 11	 0	 1	 2	 1	 2599.24	 
3	 101	 3	 0	 0	 1	 17	 0	 2	 2	 1	 1159.96	 
3	 102	 5	 0	 0	 2	 6	 1	 0	 2	 1	 2176.85	 
3	 103	 6	 1	 0	 2	 14	 1	 2	 0	 0	 2214.16	 
3	 104	 16	 1	 2	 1	 18	 1	 2	 2	 1	 3057.89	 
3	 105	 3	 0	 0	 1	 15	 0	 2	 1	 0	 6016.47	 
3	 106	 8	 1	 1	 0	 12	 1	 1	 2	 1	 1243.00	 
3	 107	 17	 0	 2	 2	 1	 0	 0	 0	 0	 1273.42	 
3	 108	 13	 0	 2	 0	 12	 1	 1	 2	 0	 1826.19	 
3	 109	 7	 0	 1	 0	 1	 0	 0	 0	 0	 1293.64	 
3	 110	 13	 0	 2	 0	 4	 1	 0	 1	 0	 1157.86	 
3	 111	 6	 1	 0	 2	 8	 1	 1	 0	 0	 1346.24	 
3	 112	 15	 0	 2	 1	 16	 1	 2	 1	 1	 2215.74	 
3	 113	 15	 0	 2	 1	 11	 0	 1	 2	 0	 1355.24	 
3	 114	 14	 1	 2	 0	 7	 0	 1	 0	 0	 1016.35	 
3	 115	 7	 0	 1	 0	 11	 0	 1	 2	 1	 1337.91	 
3	 116	 18	 1	 2	 2	 15	 0	 2	 1	 1	 1336.06	 
3	 117	 11	 0	 1	 2	 3	 0	 0	 1	 0	 1350.26	 
3	 118	 17	 0	 2	 2	 6	 1	 0	 2	 0	 1451.64	 
3	 119	 1	 0	 0	 0	 7	 0	 1	 0	 0	 1399.21	 
3	 120	 5	 0	 0	 2	 16	 1	 2	 1	 0	 1749.24	 
3	 121	 18	 1	 2	 2	 5	 0	 0	 2	 0	 1335.94	 
3	 122	 10	 1	 1	 1	 3	 0	 0	 1	 0	 1491.73	 
3	 123	 12	 1	 1	 2	 6	 1	 0	 2	 0	 994.15	 
3	 124	 16	 1	 2	 1	 14	 1	 2	 0	 1	 1093.73	 
3	 125	 2	 1	 0	 0	 13	 0	 2	 0	 0	 1612.59	 
3	 126	 4	 1	 0	 1	 14	 1	 2	 0	 0	 144.33	 
3	 127	 3	 0	 0	 1	 14	 1	 2	 0	 0	 1509.33	 
3	 128	 16	 1	 2	 1	 16	 1	 2	 1	 1	 997.01	 
3	 129	 11	 0	 1	 2	 18	 1	 2	 2	 0	 1270.23	 
3	 130	 15	 0	 2	 1	 9	 0	 1	 1	 0	 2308.37	 
3	 131	 6	 1	 0	 2	 4	 1	 0	 1	 1	 1015.16	 
3	 132	 16	 1	 2	 1	 6	 1	 0	 2	 0	 1154.85	 
3	 133	 12	 1	 1	 2	 3	 0	 0	 1	 0	 1138.26	 
3	 134	 4	 1	 0	 1	 16	 1	 2	 1	 0	 1230.22	 
3	 135	 5	 0	 0	 2	 5	 0	 0	 2	 1	 1229.38	 
3	 136	 12	 1	 1	 2	 8	 1	 1	 0	 1	 1550.42	 
3	 137	 13	 0	 2	 0	 7	 0	 1	 0	 0	 2446.34	 
3	 138	 1	 0	 0	 0	 4	 1	 0	 1	 1	 1745.46	 
3	 139	 16	 1	 2	 1	 15	 0	 2	 1	 1	 1400.45	 
3	 140	 8	 1	 1	 0	 16	 1	 2	 1	 0	 1271.49	 
3	 141	 2	 1	 0	 0	 5	 0	 0	 2	 1	 1757.36	 
3	 142	 7	 0	 1	 0	 10	 1	 1	 1	 1	 1291.49	 
3	 143	 12	 1	 1	 2	 10	 1	 1	 1	 1	 1201.73	 
3	 144	 8	 1	 1	 0	 10	 1	 1	 1	 1	 1151.17	 
3	 145	 12	 1	 1	 2	 15	 0	 2	 1	 0	 1274.42	 
3	 146	 17	 0	 2	 2	 10	 1	 1	 1	 0	 1604.59	 
3	 147	 12	 1	 1	 2	 12	 1	 1	 2	 1	 1146.21	 
3	 148	 9	 0	 1	 1	 8	 1	 1	 0	 1	 1149.79	 
3	 149	 4	 1	 0	 1	 15	 0	 2	 1	 0	 1344.07	 
3	 150	 6	 1	 0	 2	 3	 0	 0	 1	 0	 1337.62	 
3	 151	 13	 0	 2	 0	 18	 1	 2	 2	 1	 1697.32	 
3	 152	 9	 0	 1	 1	 15	 0	 2	 1	 0	 1204.02	 
3	 153	 7	 0	 1	 0	 15	 0	 2	 1	 0	 1229.20	 
3	 154	 11	 0	 1	 2	 11	 0	 1	 2	 1	 997.38	 
3	 155	 14	 1	 2	 0	 4	 1	 0	 1	 0	 1007.21	 
3	 156	 14	 1	 2	 0	 18	 1	 2	 2	 1	 1315.79	 
3	 157	 3	 0	 0	 1	 2	 1	 0	 0	 1	 1603.82	 
3	 158	 7	 0	 1	 0	 16	 1	 2	 1	 0	 1140.02	 
3	 159	 9	 0	 1	 1	 13	 0	 2	 0	 1	 1274.40	 
3	 160	 11	 0	 1	 2	 16	 1	 2	 1	 0	 1550.55	 
3	 161	 12	 1	 1	 2	 16	 1	 2	 1	 0	 1229.54	 
3	 162	 16	 1	 2	 1	 12	 1	 1	 2	 0	 1145.64	 
3	 163	 18	 1	 2	 2	 11	 0	 1	 2	 0	 1412.64	 
3	 164	 3	 0	 0	 1	 12	 1	 1	 2	 0	 1282.53	 
3	 165	 7	 0	 1	 0	 6	 1	 0	 2	 0	 1471.54	 
3	 166	 12	 1	 1	 2	 1	 0	 0	 0	 0	 1013.39	 
3	 167	 2	 1	 0	 0	 4	 1	 0	 1	 1	 1072.02	 
3	 168	 17	 0	 2	 2	 12	 1	 1	 2	 0	 1545.73	 
3	 169	 6	 1	 0	 2	 16	 1	 2	 1	 0	 940.38	 
3	 170	 13	 0	 2	 0	 6	 1	 0	 2	 0	 1818.27	 
3	 171	 2	 1	 0	 0	 17	 0	 2	 2	 0	 1088.75	 
3	 172	 10	 1	 1	 1	 17	 0	 2	 2	 0	 1466.16	 
3	 173	 15	 0	 2	 1	 4	 1	 0	 1	 0	 1292.19	 
3	 174	 13	 0	 2	 0	 3	 0	 0	 1	 0	 2477.39	 
3	 175	 10	 1	 1	 1	 5	 0	 0	 2	 1	 1544.15	 
3	 176	 3	 0	 0	 1	 11	 0	 1	 2	 0	 1616.96	 
3	 177	 18	 1	 2	 2	 8	 1	 1	 0	 0	 1078.83	 
3	 178	 10	 1	 1	 1	 12	 1	 1	 2	 1	 1008.27	 
3	 179	 14	 1	 2	 0	 1	 0	 0	 0	 0	 1199.81	 
3	 180	 10	 1	 1	 1	 1	 0	 0	 0	 0	 1232.68	 
3	 181	 3	 0	 0	 1	 7	 0	 1	 0	 0	 1964.08	 
3	 182	 4	 1	 0	 1	 3	 0	 0	 1	 1	 1759.05	 
3	 183	 18	 1	 2	 2	 17	 0	 2	 2	 1	 1446.64	 
3	 184	 4	 1	 0	 1	 5	 0	 0	 2	 1	 1082.41	 
3	 185	 10	 1	 1	 1	 18	 1	 2	 2	 0	 1387.38	 
3	 186	 2	 1	 0	 0	 8	 1	 1	 0	 0	 1550.27	 
3	 187	 1	 0	 0	 0	 16	 1	 2	 1	 0	 1677.95	 
3	 188	 9	 0	 1	 1	 11	 0	 1	 2	 1	 1483.16	 
3	 189	 12	 1	 1	 2	 13	 0	 2	 0	 0	 1292.74	 
3	 190	 10	 1	 1	 1	 7	 0	 1	 0	 1	 1479.30	 
3	 191	 11	 0	 1	 2	 1	 0	 0	 0	 0	 1889.27	 
3	 192	 8	 1	 1	 0	 1	 0	 0	 0	 0	 1414.64	 
3	 193	 10	 1	 1	 1	 4	 1	 0	 1	 0	 3169.10	 
3	 194	 4	 1	 0	 1	 18	 1	 2	 2	 0	 1148.45	 
3	 195	 12	 1	 1	 2	 18	 1	 2	 2	 0	 1204.58	 
3	 196	 17	 0	 2	 2	 8	 1	 1	 0	 0	 1282.11	 
3	 197	 18	 1	 2	 2	 10	 1	 1	 1	 0	 1275.52	 
3	 198	 9	 0	 1	 1	 14	 1	 2	 0	 0	 1144.63	 
3	 199	 8	 1	 1	 0	 8	 1	 1	 0	 1	 1555.38	 
3	 200	 15	 0	 2	 1	 14	 1	 2	 0	 1	 1278.80	 
3	 201	 9	 0	 1	 1	 16	 1	 2	 1	 0	 1427.07	 
3	 202	 17	 0	 2	 2	 3	 0	 0	 1	 0	 1346.78	 
3	 203	 15	 0	 2	 1	 5	 0	 0	 2	 0	 1328.43	 
3	 204	 1	 0	 0	 0	 2	 1	 0	 0	 1	 1361.72	 
3	 205	 11	 0	 1	 2	 2	 1	 0	 0	 0	 2395.83	 
3	 206	 18	 1	 2	 2	 9	 0	 1	 1	 0	 1140.82	 
3	 207	 17	 0	 2	 2	 5	 0	 0	 2	 0	 1088.41	 
3	 208	 3	 0	 0	 1	 16	 1	 2	 1	 0	 1553.17	 
3	 209	 10	 1	 1	 1	 10	 1	 1	 1	 1	 1001.90	 
3	 210	 1	 0	 0	 0	 8	 1	 1	 0	 0	 1269.00	 
3	 211	 16	 1	 2	 1	 11	 0	 1	 2	 0	 1294.51	 
3	 212	 13	 0	 2	 0	 8	 1	 1	 0	 0	 1422.74	 
3	 213	 18	 1	 2	 2	 12	 1	 1	 2	 0	 998.71	 
3	 214	 10	 1	 1	 1	 15	 0	 2	 1	 0	 1214.77	 
3	 215	 10	 1	 1	 1	 2	 1	 0	 0	 0	 1275.22	 
3	 216	 18	 1	 2	 2	 14	 1	 2	 0	 1	 1154.24	 
3	 217	 5	 0	 0	 2	 7	 0	 1	 0	 0	 1271.99	 
3	 218	 14	 1	 2	 0	 13	 0	 2	 0	 1	 1477.28	 
3	 219	 6	 1	 0	 2	 1	 0	 0	 0	 1	 1131.75	 
3	 220	 2	 1	 0	 0	 2	 1	 0	 0	 1	 968.66	 
3	 221	 14	 1	 2	 0	 9	 0	 1	 1	 0	 1267.23	 
3	 222	 2	 1	 0	 0	 11	 0	 1	 2	 0	 1272.59	 
3	 223	 14	 1	 2	 0	 3	 0	 0	 1	 0	 1424.09	 
3	 224	 17	 0	 2	 2	 16	 1	 2	 1	 1	 938.40	 
3	 225	 16	 1	 2	 1	 9	 0	 1	 1	 0	 1339.17	 
3	 226	 4	 1	 0	 1	 12	 1	 1	 2	 0	 1144.00	 
3	 227	 10	 1	 1	 1	 13	 0	 2	 0	 1	 1681.85	 
3	 228	 5	 0	 0	 2	 4	 1	 0	 1	 1	 1409.40	 
3	 229	 16	 1	 2	 1	 17	 0	 2	 2	 1	 1292.95	 
3	 230	 18	 1	 2	 2	 7	 0	 1	 0	 0	 1068.54	 
3	 231	 15	 0	 2	 1	 12	 1	 1	 2	 0	 1212.06	 
3	 232	 9	 0	 1	 1	 5	 0	 0	 2	 0	 1283.77	 
3	 233	 5	 0	 0	 2	 18	 1	 2	 2	 0	 1738.87	 
3	 234	 9	 0	 1	 1	 17	 0	 2	 2	 0	 1806.01	 
3	 235	 9	 0	 1	 1	 9	 0	 1	 1	 1	 1063.77	 
3	 236	 6	 1	 0	 2	 15	 0	 2	 1	 0	 1636.49	 
3	 237	 9	 0	 1	 1	 10	 1	 1	 1	 1	 1597.23	 
3	 238	 17	 0	 2	 2	 15	 0	 2	 1	 1	 1407.56	 
3	 239	 7	 0	 1	 0	 8	 1	 1	 0	 1	 1098.25	 
3	 240	 1	 0	 0	 0	 12	 1	 1	 2	 0	 1207.07	 
3	 241	 9	 0	 1	 1	 1	 0	 0	 0	 0	 1675.57	 
3	 242	 4	 1	 0	 1	 13	 0	 2	 0	 0	 1330.17	 
3	 243	 1	 0	 0	 0	 18	 1	 2	 2	 0	 1558.38	 
3	 244	 8	 1	 1	 0	 14	 1	 2	 0	 0	 1161.96	 
3	 245	 14	 1	 2	 0	 14	 1	 2	 0	 1	 1069.53	 
3	 246	 11	 0	 1	 2	 4	 1	 0	 1	 0	 1416.55	 
3	 247	 4	 1	 0	 1	 8	 1	 1	 0	 0	 1417.37	 
3	 248	 11	 0	 1	 2	 9	 0	 1	 1	 1	 1344.50	 
3	 249	 11	 0	 1	 2	 13	 0	 2	 0	 1	 1617.55	 
3	 250	 14	 1	 2	 0	 2	 1	 0	 0	 0	 1050.90	 
3	 251	 3	 0	 0	 1	 8	 1	 1	 0	 0	 1746.11	 
3	 252	 3	 0	 0	 1	 9	 0	 1	 1	 0	 1556.67	 
3	 253	 3	 0	 0	 1	 10	 1	 1	 1	 0	 1694.96	 
3	 254	 14	 1	 2	 0	 5	 0	 0	 2	 0	 1400.78	 
3	 255	 15	 0	 2	 1	 2	 1	 0	 0	 0	 1276.95	 
3	 256	 1	 0	 0	 0	 10	 1	 1	 1	 0	 2609.74	 
3	 257	 6	 1	 0	 2	 17	 0	 2	 2	 0	 1617.58	 
3	 258	 14	 1	 2	 0	 8	 1	 1	 0	 0	 1207.74	 
3	 259	 10	 1	 1	 1	 16	 1	 2	 1	 0	 1142.58	 
3	 260	 7	 0	 1	 0	 17	 0	 2	 2	 0	 1162.90	 
3	 261	 13	 0	 2	 0	 5	 0	 0	 2	 0	 1746.59	 
3	 262	 15	 0	 2	 1	 7	 0	 1	 0	 0	 1032.65	 
3	 263	 8	 1	 1	 0	 18	 1	 2	 2	 0	 1298.68	 
3	 264	 17	 0	 2	 2	 9	 0	 1	 1	 0	 1065.89	 
3	 265	 2	 1	 0	 0	 12	 1	 1	 2	 0	 1096.41	 
3	 266	 14	 1	 2	 0	 15	 0	 2	 1	 1	 1409.44	 
3	 267	 5	 0	 0	 2	 17	 0	 2	 2	 0	 2347.60	 
3	 268	 4	 1	 0	 1	 7	 0	 1	 0	 0	 1404.19	 
3	 269	 4	 1	 0	 1	 17	 0	 2	 2	 0	 2537.51	 
3	 270	 16	 1	 2	 1	 4	 1	 0	 1	 0	 2611.23	 
3	 271	 11	 0	 1	 2	 12	 1	 1	 2	 1	 1202.71	 
3	 272	 15	 0	 2	 1	 10	 1	 1	 1	 0	 1279.77	 
3	 273	 3	 0	 0	 1	 13	 0	 2	 0	 0	 1278.17	 
3	 274	 8	 1	 1	 0	 7	 0	 1	 0	 1	 1144.08	 
3	 275	 11	 0	 1	 2	 8	 1	 1	 0	 1	 1064.58	 
3	 276	 5	 0	 0	 2	 8	 1	 1	 0	 0	 1098.50	 
3	 277	 5	 0	 0	 2	 11	 0	 1	 2	 0	 1493.98	 
3	 278	 14	 1	 2	 0	 11	 0	 1	 2	 0	 1085.03	 
3	 279	 3	 0	 0	 1	 3	 0	 0	 1	 1	 1408.19	 
3	 280	 11	 0	 1	 2	 10	 1	 1	 1	 1	 1683.34	 
3	 281	 9	 0	 1	 1	 12	 1	 1	 2	 1	 1682.76	 
3	 282	 7	 0	 1	 0	 9	 0	 1	 1	 1	 1094.33	 
3	 283	 2	 1	 0	 0	 9	 0	 1	 1	 0	 1627.37	 
3	 284	 7	 0	 1	 0	 18	 1	 2	 2	 0	 1957.78	 
3	 285	 17	 0	 2	 2	 4	 1	 0	 1	 0	 2518.57	 
3	 286	 13	 0	 2	 0	 17	 0	 2	 2	 1	 1239.72	 
3	 287	 12	 1	 1	 2	 7	 0	 1	 0	 1	 1069.27	 
3	 288	 2	 1	 0	 0	 16	 1	 2	 1	 0	 1358.36	 
3	 289	 16	 1	 2	 1	 3	 0	 0	 1	 0	 1276.19	 
3	 290	 15	 0	 2	 1	 1	 0	 0	 0	 0	 1065.51	 
3	 291	 18	 1	 2	 2	 3	 0	 0	 1	 0	 2458.86	 
3	 292	 2	 1	 0	 0	 3	 0	 0	 1	 1	 1565.67	 
3	 293	 17	 0	 2	 2	 2	 1	 0	 0	 0	 1147.28	 
3	 294	 5	 0	 0	 2	 10	 1	 1	 1	 0	 1738.93	 
3	 295	 15	 0	 2	 1	 15	 0	 2	 1	 1	 1227.08	 
3	 296	 16	 1	 2	 1	 1	 0	 0	 0	 0	 1476.56	 
3	 297	 1	 0	 0	 0	 9	 0	 1	 1	 0	  81.06	 
3	 298	 7	 0	 1	 0	 14	 1	 2	 0	 0	 1335.67	 
3	 299	 17	 0	 2	 2	 17	 0	 2	 2	 1	 1083.46	 
3	 300	 3	 0	 0	 1	 6	 1	 0	 2	 1	 1619.38	 
3	 301	 9	 0	 1	 1	 6	 1	 0	 2	 0	 1133.66	 
3	 302	 7	 0	 1	 0	 4	 1	 0	 1	 0	 1229.33	 
3	 303	 9	 0	 1	 1	 7	 0	 1	 0	 1	 1413.94	 
3	 304	 8	 1	 1	 0	 5	 0	 0	 2	 0	 1136.02	 
3	 305	 11	 0	 1	 2	 5	 0	 0	 2	 0	 1378.97	 
3	 306	 13	 0	 2	 0	 14	 1	 2	 0	 1	 1202.24	 
3	 307	 18	 1	 2	 2	 18	 1	 2	 2	 1	 1225.30	 
3	 308	 13	 0	 2	 0	 2	 1	 0	 0	 0	 1405.14	 
3	 309	 6	 1	 0	 2	 12	 1	 1	 2	 0	 1355.56	 
3	 310	 18	 1	 2	 2	 2	 1	 0	 0	 0	 1157.40	 
3	 311	 1	 0	 0	 0	 17	 0	 2	 2	 0	 1201.10	 
3	 312	 9	 0	 1	 1	 3	 0	 0	 1	 0	 1411.71	 
3	 313	 8	 1	 1	 0	 9	 0	 1	 1	 1	 1438.63	 
3	 314	 5	 0	 0	 2	 2	 1	 0	 0	 1	 1954.31	 
3	 315	 3	 0	 0	 1	 18	 1	 2	 2	 0	 1892.84	 
3	 316	 18	 1	 2	 2	 16	 1	 2	 1	 1	 1273.23	 
3	 317	 17	 0	 2	 2	 11	 0	 1	 2	 0	 1632.67	 
3	 318	 4	 1	 0	 1	 10	 1	 1	 1	 0	 1647.28	 
3	 319	 8	 1	 1	 0	 15	 0	 2	 1	 0	 1209.20	 
3	 320	 1	 0	 0	 0	 3	 0	 0	 1	 1	 1806.02	 
3	 321	 1	 0	 0	 0	 15	 0	 2	 1	 0	 1760.66	 
3	 322	 9	 0	 1	 1	 4	 1	 0	 1	 0	 2073.29	 
3	 323	 15	 0	 2	 1	 6	 1	 0	 2	 0	 1557.98	 
3	 324	 12	 1	 1	 2	 4	 1	 0	 1	 0	 1220.88	 
